CL419114|RID18199|white matter of coccygeal segment of spinal cord|white matter of coccygeal segment of spinal cord [RADLEX3_33/PT]||
C2334408|RID18200|white matter structure of tectum|White matter structure of tectum [FMA2_0/PT]||
C2328604|RID18201|white matter structure of midbrain tegmentum|White matter structure of midbrain tegmentum [FMA2_0/PT]||
C2335777|RID18202|white matter structure of pontine tegmentum|White matter structure of pontine tegmentum [FMA2_0/PT]||
C2329607|RID18203|white matter structure of basal part of pons|White matter structure of basal part of pons [FMA2_0/PT]||
C2335616|RID18204|segment of cerebellar white matter|Segment of cerebellar white matter [FMA2_0/PT]||
CL416339|RID18205|nerve to right flexor digitorum profundus|nerve to right flexor digitorum profundus [RADLEX3_33/PT]||
CL416340|RID18206|nerve to left flexor digitorum profundus|nerve to left flexor digitorum profundus [RADLEX3_33/PT]||
CL416341|RID18207|nerve to right distal radio-ulnar joint|nerve to right distal radio-ulnar joint [RADLEX3_33/PT]|nerve to right distal radioulnar joint|
CL416342|RID18208|nerve to left distal radio-ulnar joint|nerve to left distal radio-ulnar joint [RADLEX3_33/PT]|nerve to left distal radioulnar joint|
CL416343|RID18209|nerve to right radio-carpal joint|nerve to right radio-carpal joint [RADLEX3_33/PT]|nerve to right radiocarpal joint|
CL416344|RID18210|nerve to left radio-carpal joint|nerve to left radio-carpal joint [RADLEX3_33/PT]|nerve to left radiocarpal joint|
CL416345|RID18211|nerve to right carpal joint|nerve to right carpal joint [RADLEX3_33/PT]||
CL416346|RID18212|nerve to left carpal joint|nerve to left carpal joint [RADLEX3_33/PT]||
C0835458|RID18213|medial branch of palmar branch of median nerve|Medial branch of palmar branch of median nerve [UWDA173/PT]||
CL416349|RID18214|lateral proper palmar digital branch of right median nerve to right thumb|lateral proper palmar digital branch of right median nerve to right thumb [RADLEX3_33/PT]||
CL416350|RID18215|lateral proper palmar digital branch of left median nerve to left thumb|lateral proper palmar digital branch of left median nerve to left thumb [RADLEX3_33/PT]||
CL416351|RID18216|medial proper palmar digital branch of right median nerve to right thumb|medial proper palmar digital branch of right median nerve to right thumb [RADLEX3_33/PT]||
CL416352|RID18217|medial proper palmar digital branch of left median nerve to left thumb|medial proper palmar digital branch of left median nerve to left thumb [RADLEX3_33/PT]||
CL416353|RID18218|lateral proper palmar digital branch of right median nerve to right index finger|lateral proper palmar digital branch of right median nerve to right index finger [RADLEX3_33/PT]||
CL416354|RID18219|lateral proper palmar digital branch of left median nerve to left index finger|lateral proper palmar digital branch of left median nerve to left index finger [RADLEX3_33/PT]||
CL416355|RID18220|medial proper palmar digital branch of right median nerve to right index finger|medial proper palmar digital branch of right median nerve to right index finger [RADLEX3_33/PT]||
CL416356|RID18221|medial proper palmar digital branch of left median nerve to left index finger|medial proper palmar digital branch of left median nerve to left index finger [RADLEX3_33/PT]||
CL416357|RID18222|lateral proper palmar digital branch of right median nerve to right middle finger|lateral proper palmar digital branch of right median nerve to right middle finger [RADLEX3_33/PT]||
CL416358|RID18223|lateral proper palmar digital branch of left median nerve to left middle finger|lateral proper palmar digital branch of left median nerve to left middle finger [RADLEX3_33/PT]||
CL416359|RID18224|medial proper palmar digital branch of right median nerve to right middle finger|medial proper palmar digital branch of right median nerve to right middle finger [RADLEX3_33/PT]||
CL416360|RID18225|medial proper palmar digital branch of left median nerve to left middle finger|medial proper palmar digital branch of left median nerve to left middle finger [RADLEX3_33/PT]||
CL416347|RID18226|proper palmar digital branch of right median nerve to right ring finger|proper palmar digital branch of right median nerve to right ring finger [RADLEX3_33/PT]||
CL416348|RID18227|proper palmar digital branch of left median nerve to left ring finger|proper palmar digital branch of left median nerve to left ring finger [RADLEX3_33/PT]||
C2323217|RID18228|branch of median nerve to third lumbrical of hand|Branch of median nerve to third lumbrical of hand [FMA2_0/PT]||
C2336423|RID18229|branch of median nerve to third lumbrical of right hand|Branch of median nerve to third lumbrical of right hand [FMA2_0/PT]||
C2340587|RID18230|branch of median nerve to third lumbrical of left hand|Branch of median nerve to third lumbrical of left hand [FMA2_0/PT]||
C0835417|RID18231|lateral dorsal digital nerve of big toe|Lateral dorsal digital nerve of big toe [UWDA173/PT]||
C0835967|RID18232|lateral dorsal digital nerve of right big toe|Lateral dorsal digital nerve of right big toe [UWDA173/PT]||
C0835968|RID18233|lateral dorsal digital nerve of left big toe|Lateral dorsal digital nerve of left big toe [UWDA173/PT]||
C0835418|RID18234|medial dorsal digital nerve of big toe|Medial dorsal digital nerve of big toe [UWDA173/PT]||
C0835941|RID18235|medial dorsal digital nerve of right big toe|Medial dorsal digital nerve of right big toe [UWDA173/PT]||
C0835942|RID18236|medial dorsal digital nerve of left big toe|Medial dorsal digital nerve of left big toe [UWDA173/PT]||
C0835421|RID18237|lateral dorsal digital nerve of second toe|Lateral dorsal digital nerve of second toe [UWDA173/PT]||
C0835943|RID18238|lateral dorsal digital nerve of right second toe|Lateral dorsal digital nerve of right second toe [UWDA173/PT]||
C0835944|RID18239|lateral dorsal digital nerve of left second toe|Lateral dorsal digital nerve of left second toe [UWDA173/PT]||
C0835422|RID18240|medial dorsal digital nerve of second toe|Medial dorsal digital nerve of second toe [UWDA173/PT]||
C0835969|RID18241|medial dorsal digital nerve of right second toe|Medial dorsal digital nerve of right second toe [UWDA173/PT]||
C0835970|RID18242|medial dorsal digital nerve of left second toe|Medial dorsal digital nerve of left second toe [UWDA173/PT]||
C0835425|RID18243|lateral dorsal digital nerve of third toe|Lateral dorsal digital nerve of third toe [UWDA173/PT]||
C0835949|RID18244|lateral dorsal digital nerve of right third toe|Lateral dorsal digital nerve of right third toe [UWDA173/PT]||
C0835950|RID18245|lateral dorsal digital nerve of left third toe|Lateral dorsal digital nerve of left third toe [UWDA173/PT]||
C0835426|RID18246|medial dorsal digital nerve of third toe|Medial dorsal digital nerve of third toe [UWDA173/PT]||
C0835945|RID18247|medial dorsal digital nerve of right third toe|Medial dorsal digital nerve of right third toe [UWDA173/PT]||
C0835946|RID18248|medial dorsal digital nerve of left third toe|Medial dorsal digital nerve of left third toe [UWDA173/PT]||
C0835429|RID18249|lateral dorsal digital nerve of fourth toe|Lateral dorsal digital nerve of fourth toe [UWDA173/PT]||
C0835953|RID18250|lateral dorsal digital nerve of right fourth toe|Lateral dorsal digital nerve of right fourth toe [UWDA173/PT]||
C0835954|RID18251|lateral dorsal digital nerve of left fourth toe|Lateral dorsal digital nerve of left fourth toe [UWDA173/PT]||
C0835430|RID18252|medial dorsal digital nerve of fourth toe|Medial dorsal digital nerve of fourth toe [UWDA173/PT]||
C0835951|RID18253|medial dorsal digital nerve of right fourth toe|Medial dorsal digital nerve of right fourth toe [UWDA173/PT]||
C0835952|RID18254|medial dorsal digital nerve of left fourth toe|Medial dorsal digital nerve of left fourth toe [UWDA173/PT]||
C0446832|RID18255|dorsal digital nerve of little toe|Dorsal digital nerve to fifth toe [SNOMEDCT_2010_01_31/PT]|fifth dorsal digital nerve|
C1183254|RID18256|dorsal digital nerve of right little toe|Dorsal digital nerve of right little toe [UWDA173/PT]||
C1183255|RID18257|dorsal digital nerve of left little toe|Dorsal digital nerve of left little toe [UWDA173/PT]||
C0501800|RID18258|first sacral nerve|First sacral nerve [UWDA173/PT]||
C0501805|RID18259|right first sacral nerve|Right first sacral nerve [UWDA173/PT]||
C0501806|RID18260|left first sacral nerve|Left first sacral nerve [UWDA173/PT]||
C0501801|RID18261|second sacral nerve|Second sacral nerve [UWDA173/PT]||
C0501807|RID18262|right second sacral nerve|Right second sacral nerve [UWDA173/PT]||
C0501808|RID18263|left second sacral nerve|Left second sacral nerve [UWDA173/PT]||
C0501802|RID18264|third sacral nerve|Third sacral nerve [UWDA173/PT]||
C0501809|RID18265|right third sacral nerve|Right third sacral nerve [UWDA173/PT]||
C0501810|RID18266|left third sacral nerve|Left third sacral nerve [UWDA173/PT]||
C0501803|RID18267|fourth sacral nerve|Fourth sacral nerve [UWDA173/PT]||
C0501811|RID18268|right fourth sacral nerve|Right fourth sacral nerve [UWDA173/PT]||
C0501812|RID18269|left fourth sacral nerve|Left fourth sacral nerve [UWDA173/PT]||
C0501804|RID18270|fifth sacral nerve|Fifth sacral nerve [UWDA173/PT]||
C0501813|RID18271|right fifth sacral nerve|Right fifth sacral nerve [UWDA173/PT]||
C0501814|RID18272|left fifth sacral nerve|Left fifth sacral nerve [UWDA173/PT]||
C0501817|RID18273|first cervical nerve|First cervical nerve [UWDA173/PT]||
C0501818|RID18274|right first cervical nerve|Right first cervical nerve [UWDA173/PT]||
C0501819|RID18275|left first cervical nerve|Left first cervical nerve [UWDA173/PT]||
C0501820|RID18276|second cervical nerve|Second cervical nerve [UWDA173/PT]||
C0501827|RID18277|right second cervical nerve|Right second cervical nerve [UWDA173/PT]||
C0501828|RID18278|left second cervical nerve|Left second cervical nerve [UWDA173/PT]||
C0501821|RID18279|third cervical nerve|Third cervical nerve [UWDA173/PT]||
C0501829|RID18280|right third cervical nerve|Right third cervical nerve [UWDA173/PT]||
C0501830|RID18281|left third cervical nerve|Left third cervical nerve [UWDA173/PT]||
C0501822|RID18282|fourth cervical nerve|Fourth cervical nerve [UWDA173/PT]||
C0501831|RID18283|right fourth cervical nerve|Right fourth cervical nerve [UWDA173/PT]||
C0501832|RID18284|left fourth cervical nerve|Left fourth cervical nerve [UWDA173/PT]||
C0501823|RID18285|fifth cervical nerve|Fifth cervical nerve [UWDA173/PT]||
C0501833|RID18286|right fifth cervical nerve|Right fifth cervical nerve [UWDA173/PT]||
C0501834|RID18287|left fifth cervical nerve|Left fifth cervical nerve [UWDA173/PT]||
C0501824|RID18288|sixth cervical nerve|Sixth cervical nerve [UWDA173/PT]||
C0501835|RID18289|right sixth cervical nerve|Right sixth cervical nerve [UWDA173/PT]||
C0501836|RID18290|left sixth cervical nerve|Left sixth cervical nerve [UWDA173/PT]||
C0501825|RID18291|seventh cervical nerve|Seventh cervical nerve [UWDA173/PT]||
C0501837|RID18292|right seventh cervical nerve|Right seventh cervical nerve [UWDA173/PT]||
C0501838|RID18293|left seventh cervical nerve|Left seventh cervical nerve [UWDA173/PT]||
C0501826|RID18294|eighth cervical nerve|Eighth cervical nerve [UWDA173/PT]||
C0501839|RID18295|right eighth cervical nerve|Right eighth cervical nerve [UWDA173/PT]||
C0501840|RID18296|left eighth cervical nerve|Left eighth cervical nerve [UWDA173/PT]||
C0587900|RID18297|visual system|Visual system structure [MTH2010AA/PN]||
C2331038|RID18298|vestibulo-auditory system|Vestibulo-auditory system [FMA2_0/PT]||
C2329262|RID18299|superomedial border of cerebral hemisphere|Superomedial border of cerebral hemisphere [FMA2_0/PT]||
C2326591|RID18300|superomedial border of right cerebral hemisphere|Superomedial border of right cerebral hemisphere [FMA2_0/PT]||
C2335843|RID18301|superomedial border of left cerebral hemisphere|Superomedial border of left cerebral hemisphere [FMA2_0/PT]||
C2333674|RID18302|superciliary border|Superciliary border [FMA2_0/PT]||
C2332253|RID18303|right superciliary border|Right superciliary border [FMA2_0/PT]||
C2336551|RID18304|left superciliary border|Left superciliary border [FMA2_0/PT]||
C2324815|RID18305|medial occipital border|Medial occipital border [FMA2_0/PT]||
C2327521|RID18306|right medial occipital border|Right medial occipital border [FMA2_0/PT]||
C2338880|RID18307|left medial occipital border|Left medial occipital border [FMA2_0/PT]||
C2336883|RID18308|inferolateral border of posterior part of cerebral hemisphere|Inferolateral border of posterior part of cerebral hemisphere [FMA2_0/PT]|inferolateral border of tentorial part of cerebral hemisphere|
C2335101|RID18309|inferolateral border of posterior part of right cerebral hemisphere|Inferolateral border of posterior part of right cerebral hemisphere [FMA2_0/PT]||
C2333122|RID18310|inferolateral border of posterior part of left cerebral hemisphere|Inferolateral border of posterior part of left cerebral hemisphere [FMA2_0/PT]||
C2339751|RID18311|segment of cerebellum|Segment of cerebellum [FMA2_0/PT]|subdivision of cerebellum|
C0228465|RID18312|hemisphere of cerebellum|Hemisphere of the Cerebellum [NCI2011_01E/PT]|cerebellum hemisphere|
C0228465|RID18312|hemisphere of cerebellum|Hemisphere of the Cerebellum [NCI2011_01E/PT]|hemisphere of cerebellum [h II - h X]|
C2335345|RID18313|right hemisphere of cerebellum|Right hemisphere of cerebellum [FMA2_0/PT]||
C2325805|RID18314|left hemisphere of cerebellum|Left hemisphere of cerebellum [FMA2_0/PT]||
C2325161|RID18315|vermis of cerebellum|Vermis of cerebellum [FMA2_0/PT]|vermis of cerebellum [I-X]|
C2325161|RID18315|vermis of cerebellum|Vermis of cerebellum [FMA2_0/PT]|cerebellum vermis|
C0175470|RID18316|vermis part of anterior lobe of cerebellum|VERMIS OF ANTERIOR LOBE [MTH2010AA/PN]|anterior lobe vermis|
C0175470|RID18316|vermis part of anterior lobe of cerebellum|VERMIS OF ANTERIOR LOBE [MTH2010AA/PN]|vermis of anterior lobe|
C0175470|RID18316|vermis part of anterior lobe of cerebellum|VERMIS OF ANTERIOR LOBE [MTH2010AA/PN]|part of vermal region|
C0175470|RID18316|vermis part of anterior lobe of cerebellum|VERMIS OF ANTERIOR LOBE [MTH2010AA/PN]|anterior vermis of cerebellum|
C0175479|RID18317|vermis part of posterior lobe of cerebellum|VERMIS OF POSTERIOR LOBE [MTH2010AA/PN]|vermis of posterior lobe|
C0175479|RID18317|vermis part of posterior lobe of cerebellum|VERMIS OF POSTERIOR LOBE [MTH2010AA/PN]|posterior lobe vermis|
C2339665|RID18318|flocculus of cerebellum|Flocculus of cerebellum [FMA2_0/PT]|neuraxis flocculus|
C2339665|RID18318|flocculus of cerebellum|Flocculus of cerebellum [FMA2_0/PT]|lobule X of hemisphere of cerebellum|
C2339665|RID18318|flocculus of cerebellum|Flocculus of cerebellum [FMA2_0/PT]|lobule X|
C2339665|RID18318|flocculus of cerebellum|Flocculus of cerebellum [FMA2_0/PT]|h X|
C2339665|RID18318|flocculus of cerebellum|Flocculus of cerebellum [FMA2_0/PT]|lobule H X of larsell|
C2334322|RID18319|right flocculus of cerebellum|Right flocculus of cerebellum [FMA2_0/PT]|right lobule H X of Larsell|
C2334322|RID18319|right flocculus of cerebellum|Right flocculus of cerebellum [FMA2_0/PT]|right H X|
C2334322|RID18319|right flocculus of cerebellum|Right flocculus of cerebellum [FMA2_0/PT]|lobule X of right hemisphere of cerebellum|
C2330838|RID18320|left flocculus of cerebellum|Left flocculus of cerebellum [FMA2_0/PT]|lobule X of left hemisphere of cerebellum|
C2330838|RID18320|left flocculus of cerebellum|Left flocculus of cerebellum [FMA2_0/PT]|left lobule H X of larsell|
C2330838|RID18320|left flocculus of cerebellum|Left flocculus of cerebellum [FMA2_0/PT]|left H X|
C2333614|RID18321|nodulus of cerebellum|Nodulus of cerebellum [FMA2_0/PT]|nodulus of vermis of cerebellum|
C2333614|RID18321|nodulus of cerebellum|Nodulus of cerebellum [FMA2_0/PT]|neuraxis nodulus|
C2333614|RID18321|nodulus of cerebellum|Nodulus of cerebellum [FMA2_0/PT]|neuraxis nodulus|
C2333614|RID18321|nodulus of cerebellum|Nodulus of cerebellum [FMA2_0/PT]|lobule X of vermis of cerebellum|
C2335145|RID18322|right tonsil of cerebellum|Right tonsil of cerebellum [FMA2_0/PT]||
C2327704|RID18323|left tonsil of cerebellum|Left tonsil of cerebellum [FMA2_0/PT]||
C2326725|RID18324|uvula of vermis of cerebellum|Uvula of vermis of cerebellum [FMA2_0/PT]|neuraxis uvula|
C2326725|RID18324|uvula of vermis of cerebellum|Uvula of vermis of cerebellum [FMA2_0/PT]|lobule IX of vermis|
C2337146|RID18325|paraflocculus of cerebellum|Paraflocculus of cerebellum [FMA2_0/PT]|neuraxis paraflocculus|
C2333678|RID18326|right paraflocculus of cerebellum|Right paraflocculus of cerebellum [FMA2_0/PT]||
C2324095|RID18327|left paraflocculus of cerebellum|Left paraflocculus of cerebellum [FMA2_0/PT]||
C0152384|RID18328|culmen of cerebellum|Structure of culmen [MTH2010AA/PN]|lobule IV and V of vermis|
C0152384|RID18328|culmen of cerebellum|Structure of culmen [MTH2010AA/PN]|culmen of vermis|
C0152384|RID18328|culmen of cerebellum|Structure of culmen [MTH2010AA/PN]|lobules IV, V of cerebellar vermis|
C0152384|RID18328|culmen of cerebellum|Structure of culmen [MTH2010AA/PN]|neuraxis culmen|
C0152384|RID18328|culmen of cerebellum|Structure of culmen [MTH2010AA/PN]|neuraxis culmen|
C2338494|RID18329|subdivision of culmen of neuraxis|Subdivision of culmen of neuraxis [FMA2_0/PT]||
C2334604|RID18330|dorsal part of culmen|Dorsal part of culmen [FMA2_0/PT]|dorsal part of culmen [V]|
C2334604|RID18330|dorsal part of culmen|Dorsal part of culmen [FMA2_0/PT]|posterior part of culmen|
C2337139|RID18331|ventral part of culmen|Ventral part of culmen [FMA2_0/PT]|ventral part of culmen [Iv]|
C2337139|RID18331|ventral part of culmen|Ventral part of culmen [FMA2_0/PT]|anterior part of culmen|
C2335199|RID18332|declive of cerebellum|Declive of cerebellum [FMA2_0/PT]|declive of vermis|
C2335199|RID18332|declive of cerebellum|Declive of cerebellum [FMA2_0/PT]|neuraxis declive|
C2335199|RID18332|declive of cerebellum|Declive of cerebellum [FMA2_0/PT]|neuraxis declive|
C2335199|RID18332|declive of cerebellum|Declive of cerebellum [FMA2_0/PT]|lobule VI of vermis|
C2331220|RID18333|pyramis of vermis of cerebellum|Pyramis of vermis of cerebellum [FMA2_0/PT]|neuraxis pyramis|
C2331220|RID18333|pyramis of vermis of cerebellum|Pyramis of vermis of cerebellum [FMA2_0/PT]|lobule VIII of vermis|
C2329403|RID18334|folium of vermis of cerebellum|Folium of vermis of cerebellum [FMA2_0/PT]|neuraxis folium|
C2329403|RID18334|folium of vermis of cerebellum|Folium of vermis of cerebellum [FMA2_0/PT]|lobule VIIA of vermis|
C2324138|RID18335|tuber of vermis of cerebellum|Tuber of vermis of cerebellum [FMA2_0/PT]|neuraxis tuber|
C2324138|RID18335|tuber of vermis of cerebellum|Tuber of vermis of cerebellum [FMA2_0/PT]|lobule VII B of vermis|
C0175468|RID18336|hemisphere of anterior lobe of cerebellum|Hemisphere of anterior lobe of cerebellum [FMA2_0/PT]|hemisphere of anterior lobe|
CL418621|RID18337|right hemispheric part of anterior lobe of cerebellum|right hemispheric part of anterior lobe of cerebellum [RADLEX3_33/PT]||
CL418622|RID18338|left hemispheric part of anterior lobe of cerebellum|left hemispheric part of anterior lobe of cerebellum [RADLEX3_33/PT]||
C0175472|RID18339|hemisphere of posterior lobe of cerebellum|Hemisphere of posterior lobe of cerebellum [FMA2_0/PT]|hemisphere of posterior lobe|
CL418623|RID18340|right hemispheric part of posterior lobe of cerebellum|right hemispheric part of posterior lobe of cerebellum [RADLEX3_33/PT]||
CL418624|RID18341|left hemispheric part of posterior lobe of cerebellum|left hemispheric part of posterior lobe of cerebellum [RADLEX3_33/PT]||
C2337761|RID18342|lobe of cerebellum|Lobe of cerebellum [FMA2_0/PT]||
C2333329|RID18343|segment of cerebellar lobe|Segment of cerebellar lobe [FMA2_0/PT]|segment of lobe of cerebellum|
C2338642|RID18344|lobule of hemisphere of cerebellum|Lobule of hemisphere of cerebellum [FMA2_0/PT]|lobule of cerebellar hemisphere|
C2338642|RID18344|lobule of hemisphere of cerebellum|Lobule of hemisphere of cerebellum [FMA2_0/PT]|cerebellar hemisphere lobule|
C2329580|RID18345|central lobule proper|Central lobule proper [FMA2_0/PT]||
C0152385|RID18346|anterior quadrangular lobule|Structure of anterior semilunar lobule [MTH2010AA/PN]|anterior semilunar lobule|
C0152385|RID18346|anterior quadrangular lobule|Structure of anterior semilunar lobule [MTH2010AA/PN]|anterior crescentic lobule of cerebellum|
C0152385|RID18346|anterior quadrangular lobule|Structure of anterior semilunar lobule [MTH2010AA/PN]|semilunar lobule-1 (anterior)|
C0152385|RID18346|anterior quadrangular lobule|Structure of anterior semilunar lobule [MTH2010AA/PN]|anterior quadrangular lobule of cerebellum|
C0152385|RID18346|anterior quadrangular lobule|Structure of anterior semilunar lobule [MTH2010AA/PN]|anterior quadrangular lobule of cerebellum [H IV et V]|
C2336422|RID18347|right anterior quadrangular lobule|Right anterior quadrangular lobule [FMA2_0/PT]|right anterior semilunar lobule|
C2335875|RID18348|left anterior quadrangular lobule|Left anterior quadrangular lobule [FMA2_0/PT]|left anterior semilunar lobule|
C0228492|RID18349|posterior quadrangular lobule|Posterior semilunar lobule [MTH2010AA/PN]|posterior semilunar lobule|
C0228492|RID18349|posterior quadrangular lobule|Posterior semilunar lobule [MTH2010AA/PN]|posterior quadrangular lobule of cerebellum [H VI]|
C0228492|RID18349|posterior quadrangular lobule|Posterior semilunar lobule [MTH2010AA/PN]|posterior quadrangular lobule of cerebellum|
C2324064|RID18350|right posterior quadrangular lobule|Right posterior quadrangular lobule [FMA2_0/PT]|right posterior semilunar lobule|
C2335892|RID18351|left posterior quadrangular lobule|Left posterior quadrangular lobule [FMA2_0/PT]|left posterior semilunar lobule|
C2336684|RID18352|right alar central lobule|Right alar central lobule [FMA2_0/PT]|lobules II, III of right hemisphere of cerebellum|
C2331719|RID18353|left alar central lobule|Left alar central lobule [FMA2_0/PT]|lobules II, III of left hemisphere of cerebellum|
C2327496|RID18354|right simple lobule|Right simple lobule [FMA2_0/PT]|lobule VI of right hemisphere of cerebellum|
C2332569|RID18355|left simple lobule|Left simple lobule [FMA2_0/PT]|lobule VI of left hemisphere of cerebellum|
C0175474|RID18356|ansiform lobule of cerebellum|Ansiform lobule of cerebellum [FMA2_0/PT]|semilunar lobules of cerebellum|
C0175474|RID18356|ansiform lobule of cerebellum|Ansiform lobule of cerebellum [FMA2_0/PT]|ansiform lobule of cerebellum [H VII a]|
C2336394|RID18357|right ansiform lobule|Right ansiform lobule [FMA2_0/PT]||
C2336481|RID18358|left ansiform lobule|Left ansiform lobule [FMA2_0/PT]||
C2339353|RID18359|right gracile lobule|Right gracile lobule [FMA2_0/PT]|right lobule H VIIB of Larsell|
C2339353|RID18359|right gracile lobule|Right gracile lobule [FMA2_0/PT]|lobule VIIB of right hemisphere of cerebellum|
C2329723|RID18360|left gracile lobule|Left gracile lobule [FMA2_0/PT]|lobule VIIB of left hemisphere of cerebellum|
C2329723|RID18360|left gracile lobule|Left gracile lobule [FMA2_0/PT]|left paramedian lobule|
C2329723|RID18360|left gracile lobule|Left gracile lobule [FMA2_0/PT]|lobule H VIIB of larsell|
C2340153|RID18361|right superior semilunar lobule|Right superior semilunar lobule [FMA2_0/PT]|right crus I of Bolk|
C2340153|RID18361|right superior semilunar lobule|Right superior semilunar lobule [FMA2_0/PT]|first crus of right ansiform lobule of cerebellum [H VII A]|
C2326837|RID18362|left superior semilunar lobule|Left superior semilunar lobule [FMA2_0/PT]|first crus of left ansiform lobule of cerebellum [H VII A]|
C2326837|RID18362|left superior semilunar lobule|Left superior semilunar lobule [FMA2_0/PT]|left crus I of Bolk|
C2330042|RID18363|right inferior semilunar lobule|Right inferior semilunar lobule [FMA2_0/PT]|second crus of right ansiform lobule of cerebellum [H VII A]|
C2330042|RID18363|right inferior semilunar lobule|Right inferior semilunar lobule [FMA2_0/PT]|right crus II of Bolk|
C2326013|RID18364|left inferior semilunar lobule|Left inferior semilunar lobule [FMA2_0/PT]|second crus of left ansiform lobule of cerebellum [H VII A]|
C2326013|RID18364|left inferior semilunar lobule|Left inferior semilunar lobule [FMA2_0/PT]|left crus II of Bolk|
C2330589|RID18365|right biventer lobule|Right biventer lobule [FMA2_0/PT]|lobule VIII of right hemisphere of cerebellum|
C2330589|RID18365|right biventer lobule|Right biventer lobule [FMA2_0/PT]|right lobule H VIII of Larsell|
C2326392|RID18366|left biventer lobule|Left biventer lobule [FMA2_0/PT]|lobule VIII of left hemisphere of cerebellum|
C2326392|RID18366|left biventer lobule|Left biventer lobule [FMA2_0/PT]|left lobule H VIII of larsell|
C2340025|RID18367|subdivision of lobule of hemisphere of cerebellum|Subdivision of lobule of hemisphere of cerebellum [FMA2_0/PT]|subdivision of lobule of cerebellar hemisphere|
C2333691|RID18368|pars copularis of paramedian lobule|Pars copularis of paramedian lobule [FMA2_0/PT]|h VIII A|
C2340424|RID18369|subdivision of anterior quadrangular lobule|Subdivision of anterior quadrangular lobule [FMA2_0/PT]|anterior quadrangular lobular subdivision|
C2337858|RID18370|dorsal part of anterior quadrangular lobule|Dorsal part of anterior quadrangular lobule [FMA2_0/PT]|posterior part of anterior quadrangular lobule of cerebellum|
C2337858|RID18370|dorsal part of anterior quadrangular lobule|Dorsal part of anterior quadrangular lobule [FMA2_0/PT]|dorsal part of anterior quadrangular lobule of cerebellum [H V]|
C2329437|RID18371|ventral part of anterior quadrangular lobule|Ventral part of anterior quadrangular lobule [FMA2_0/PT]|ventral part of anterior quadrangular lobule of cerebellum [H Iv]|
C2329437|RID18371|ventral part of anterior quadrangular lobule|Ventral part of anterior quadrangular lobule [FMA2_0/PT]|anterior part of anterior quadrangular lobule of cerebellum|
C2339591|RID18372|subdivision of central lobule|Subdivision of central lobule [FMA2_0/PT]|central lobular subdivision|
C2336384|RID18373|ventral part of central lobule|Ventral part of central lobule [FMA2_0/PT]|anterior part of central lobule of cerebellum|
C2336384|RID18373|ventral part of central lobule|Ventral part of central lobule [FMA2_0/PT]|ventral part of central lobule of cerebellum [II]|
C2330488|RID18374|dorsal part of central lobule|Dorsal part of central lobule [FMA2_0/PT]|dorsal part of central lobule of cerebellum [III]|
C2330488|RID18374|dorsal part of central lobule|Dorsal part of central lobule [FMA2_0/PT]|posterior part of central lobule of cerebellum|
C2336582|RID18375|wing of central lobule|Wing of central lobule [FMA2_0/PT]|central lobular wing|
C2336582|RID18375|wing of central lobule|Wing of central lobule [FMA2_0/PT]|wing of central lobule of cerebellum|
C2330556|RID18376|subdivision of wing of central lobule|Subdivision of wing of central lobule [FMA2_0/PT]||
C2323316|RID18377|dorsal part of wing of central lobule|Dorsal part of wing of central lobule [FMA2_0/PT]|dorsal part of wing of central lobule of cerebellum [H III]|
C2323316|RID18377|dorsal part of wing of central lobule|Dorsal part of wing of central lobule [FMA2_0/PT]|superior part of wing of central lobule of cerebellum|
C2327015|RID18378|ventral part of wing of central lobule|Ventral part of wing of central lobule [FMA2_0/PT]|inferior part of wing of central lobule of cerebellum|
C2327015|RID18378|ventral part of wing of central lobule|Ventral part of wing of central lobule [FMA2_0/PT]|ventral part of wing of central lobule of cerebellum [H II]|
C2331537|RID18379|subdivision of biventer lobule|Subdivision of biventer lobule [FMA2_0/PT]|biventer lobular subdivision|
C2333301|RID18380|lateral part of biventer lobule|Lateral part of biventer lobule [FMA2_0/PT]|lateral part of biventral lobule|
C2323244|RID18381|medial part of biventer lobule|Medial part of biventer lobule [FMA2_0/PT]|medial part of biventral lobule|
C0458404|RID18382|body of cerebellum|Corpus cerebelli [MTH2010AA/PN]|cerebellum body|
C2336688|RID18383|subdivision of pons|Subdivision of pons [FMA2_0/PT]|pons subdivision|
CL418631|RID18384|right side of pons|right side of pons [RADLEX3_33/PT]||
CL418632|RID18385|left side of pons|left side of pons [RADLEX3_33/PT]||
C2334255|RID18386|branch of lateral pectoral nerve to clavicular part of pectoralis major|Branch of lateral pectoral nerve to clavicular part of pectoralis major [FMA2_0/PT]||
C2328238|RID18387|branch of right lateral pectoral nerve to clavicular part of right pectoralis major|Branch of right lateral pectoral nerve to clavicular part of right pectoralis major [FMA2_0/PT]||
C2329829|RID18388|branch of left lateral pectoral nerve to clavicular part of left pectoralis major|Branch of left lateral pectoral nerve to clavicular part of left pectoralis major [FMA2_0/PT]||
C2329667|RID18389|branch of lateral pectoral nerve to sternocostal part of pectoralis major|Branch of lateral pectoral nerve to sternocostal part of pectoralis major [FMA2_0/PT]||
C2339331|RID18390|branch of right lateral pectoral nerve to sternocostal part of right pectoralis major|Branch of right lateral pectoral nerve to sternocostal part of right pectoralis major [FMA2_0/PT]||
