Insomnia disorder related to known organic factor (disorder)|81608000|
Insomnia with sleep apnea (disorder)|41975002|
Inspiratory and expiratory partial airway obstruction (disorder)|301255000|
Inspiratory partial airway obstruction (disorder)|301253007|
Inspissated stool syndrome (disorder)|271575002|
Instability of lumbosacral joint (disorder)|38253002|
Instability of symphysis pubis (disorder)|239998007|
Institutional environment related disease (disorder)|90896002|
Insufficiency of lacrimal sac (disorder)|231840003|
Insufficient clinical crown height due to dental caries (disorder)|110315000|
Insufficient clinical crown height due to fracture (disorder)|110316004|
Insufficient weight gain of pregnancy (disorder)|53024001|
Insulin adverse reaction (disorder)|293177002|
Insulin allergy (disorder)|294714000|
Insulin autoimmune syndrome (disorder)|408539000|
Insulin biosynthesis defect (disorder)|1771008|
Insulin coma (disorder)|111558006|
Insulin dependent diabetes mellitus type IA (disorder)|23045005|
Insulin dependent diabetes mellitus type IB (disorder)|28032008|
Insulin lipoatrophy (disorder)|238901000|
Insulin lipohypertrophy (disorder)|238894004|
Insulin overdose (disorder)|296849000|
Insulin overdose of undetermined intent (disorder)|296852008|
Insulin poisoning of undetermined intent (disorder)|291804002|
Insulin receptor defect (disorder)|10680005|
Insulin resistance - type A (disorder)|237651005|
Insulin resistance - type B (disorder)|237652003|
Insulin resistance in diabetes (disorder)|237650006|
Insulin zinc suspension (amorphous) adverse reaction (disorder)|293181002|
Insulin zinc suspension (amorphous) allergy (disorder)|294718002|
Insulin zinc suspension (crystalline) adverse reaction (disorder)|293182009|
Insulin zinc suspension (crystalline) allergy (disorder)|294719005|
Insulin zinc suspension adverse reaction (disorder)|293180001|
Insulin zinc suspension allergy (disorder)|294717007|
Insulin-dependent diabetes mellitus secretory diarrhea syndrome (disorder)|237618001|
Insulin-induced anaphylaxis (disorder)|241939002|
Insulinoma (disorder)|302822000|
Insulinoma, malignant|20955008|
Insulin-resistant diabetes mellitus AND acanthosis nigricans (disorder)|9859006|
Insulin-treated non-insulin-dependent diabetes mellitus (disorder)|237599002|
Intensive care neurological disorder (disorder)|398106007|
Intensive care psychiatric disorder (disorder)|398066007|
Intentional 4-quinolones overdose (disorder)|296648005|
Intentional 4-quinolones poisoning (disorder)|291535002|
Intentional 5-aminosalicylic acid overdose (disorder)|295390002|
Intentional 5-aminosalicylic acid poisoning (disorder)|290388000|
Intentional 5-HT3-receptor antagonist overdose (disorder)|295429005|
Intentional 5-HT3-receptor antagonist poisoning (disorder)|290426000|
Intentional acemetacin overdose (disorder)|295220006|
Intentional acemetacin poisoning (disorder)|290228001|
Intentional acetazolamide overdose (disorder)|297045003|
Intentional acetazolamide poisoning (disorder)|291982000|
Intentional acetohexamide overdose (disorder)|296857002|
Intentional acetohexamide poisoning (disorder)|291807009|
Intentional acetylcholine overdose (disorder)|296366008|
Intentional acetylcholine poisoning (disorder)|291294001|
Intentional acetylcysteine overdose (disorder)|296405008|
Intentional acetylcysteine poisoning (disorder)|291332003|
Intentional acitretin overdose (disorder)|296468008|
Intentional aclarubicin overdose (disorder)|295678005|
Intentional aclarubicin poisoning (disorder)|290654002|
Intentional adrenalin poisoning (disorder)|291317005|
Intentional alfentanil overdose (disorder)|295191005|
Intentional alfentanil poisoning (disorder)|290199009|
Intentional allergen extract vaccine poisoning (disorder)|290335006|
Intentional allopurinol overdose (disorder)|296482008|
Intentional allopurinol poisoning (disorder)|291383003|
Intentional alprazolam overdose (disorder)|296081005|
Intentional alprazolam poisoning (disorder)|291052008|
Intentional alternative medicine overdose (disorder)|296527001|
Intentional alternative medicine poisoning (disorder)|291420001|
Intentional aluminum hydroxide overdose (disorder)|295395007|
Intentional aluminum hydroxide poisoning (disorder)|290391000|
Intentional amantadine overdose (disorder)|295820003|
Intentional amantadine poisoning (disorder)|290789005|
Intentional aminocaproic acid poisoning (disorder)|291909006|
Intentional aminoglutethimide overdose (disorder)|295770008|
Intentional aminoglutethimide poisoning (disorder)|290745005|
Intentional aminophylline overdose (disorder)|296440009|
Intentional aminophylline poisoning (disorder)|291361002|
Intentional amiodarone overdose (disorder)|297003000|
Intentional amiodarone poisoning (disorder)|291956009|
Intentional amitriptyline overdose (disorder)|295837005|
Intentional amitriptyline poisoning (disorder)|290808008|
Intentional amoxapine overdose (disorder)|295841009|
Intentional amoxapine poisoning (disorder)|290812002|
Intentional amphetamine overdose (disorder)|296293008|
Intentional amphetamine poisoning (disorder)|291241005|
Intentional amphotericin B overdose (disorder)|296541005|
Intentional amphotericin B poisoning (disorder)|291430005|
Intentional ampicillin overdose (disorder)|296653000|
Intentional ampicillin poisoning (disorder)|291538000|
Intentional amsacrine overdose (disorder)|295733004|
Intentional amsacrine poisoning (disorder)|290709007|
Intentional amylobarbitone overdose (disorder)|296039004|
Intentional amylobarbitone poisoning (disorder)|291006001|
Intentional antabuse overdose (disorder)|296298004|
Intentional antabuse poisoning (disorder)|291244002|
Intentional anthraquinone laxative overdose (disorder)|295458008|
Intentional anticholinesterase overdose (disorder)|296370000|
Intentional anticholinesterase poisoning (disorder)|291297008|
Intentional anti-common cold drug poisoning (disorder)|291370004|
Intentional antihypertensive overdose (disorder)|297058002|
Intentional antileprotic drug overdose (disorder)|296805002|
Intentional antileprotic drug poisoning (disorder)|291690003|
Intentional antimony compound overdose (disorder)|296782007|
Intentional antirheumatic poisoning (disorder)|291395003|
Intentional antisera overdose (disorder)|296823005|
Intentional antisera poisoning (disorder)|291780003|
Intentional antispasmodic overdose (disorder)|295489007|
Intentional antispasmodic poisoning (disorder)|290476003|
Intentional aspirin poisoning (disorder)|290145004|
Intentional atenolol overdose (disorder)|296338000|
Intentional atenolol poisoning (disorder)|291270001|
Intentional atropine overdose (disorder)|296400003|
Intentional atropine poisoning (disorder)|291326008|
Intentional azapropazone overdose (disorder)|295224002|
Intentional azapropazone poisoning (disorder)|290232007|
Intentional azathioprine overdose (disorder)|295806005|
Intentional azathioprine poisoning (disorder)|290779006|
Intentional azithromycin overdose (disorder)|296616006|
Intentional azithromycin poisoning (disorder)|291497005|
Intentional baclofen overdose (disorder)|296493005|
Intentional barbitone poisoning (disorder)|291023005|
Intentional BCG vaccine poisoning (disorder)|291733006|
Intentional beclamide overdose (disorder)|295963001|
Intentional beclamide poisoning (disorder)|290933007|
Intentional bendrofluazide overdose (disorder)|297010006|
Intentional bendrofluazide poisoning (disorder)|291961006|
Intentional benperidol overdose (disorder)|296181007|
Intentional benperidol poisoning (disorder)|291144007|
Intentional benzocaine overdose (disorder)|295573007|
Intentional benzocaine poisoning (disorder)|290548009|
Intentional bile agent overdose (disorder)|295493001|
Intentional bile agent poisoning (disorder)|290480008|
Intentional bisacodyl overdose (disorder)|295434009|
Intentional bisacodyl poisoning (disorder)|290430002|
Intentional bismuth compound overdose (disorder)|295336005|
Intentional bismuth compound poisoning (disorder)|290343001|
Intentional bleomycin overdose (disorder)|295665005|
Intentional bleomycin poisoning (disorder)|290641009|
Intentional blood plasma poisoning (disorder)|291891002|
Intentional bretylium overdose (disorder)|296998008|
Intentional bromazepam overdose (disorder)|296085001|
Intentional bromazepam poisoning (disorder)|291056006|
Intentional bromocriptine overdose (disorder)|295828005|
Intentional bromocriptine poisoning (disorder)|290797003|
Intentional bronchodilator preparations overdose (disorder)|296448002|
Intentional bulk-forming laxative overdose (disorder)|295454005|
Intentional bulk-forming laxative poisoning (disorder)|290450003|
Intentional bumetanide overdose (disorder)|297023004|
Intentional bupivacaine overdose (disorder)|295552007|
Intentional bupivacaine poisoning (disorder)|290530000|
Intentional buprenorphine overdose (disorder)|295168006|
Intentional buprenorphine poisoning (disorder)|290176005|
Intentional buspirone overdose (disorder)|296150003|
Intentional buspirone poisoning (disorder)|291115005|
Intentional busulfan overdose (disorder)|295605007|
Intentional busulfan poisoning (disorder)|290585001|
Intentional butabarbitone overdose (disorder)|296043000|
Intentional butabarbitone poisoning (disorder)|291010003|
Intentional butriptyline overdose (disorder)|295845000|
Intentional butriptyline poisoning (disorder)|290816004|
Intentional caffeine overdose (disorder)|296331006|
Intentional caffeine poisoning (disorder)|291266009|
Intentional cannabis overdose (disorder)|296303002|
Intentional cannabis poisoning (disorder)|291247009|
Intentional carbenicillin overdose (disorder)|296662003|
Intentional carbenicillin poisoning (disorder)|291544001|
Intentional carbenoxolone overdose (disorder)|295382002|
Intentional carbenoxolone poisoning (disorder)|290380007|
Intentional carbimazole overdose (disorder)|296834008|
Intentional carbimazole poisoning (disorder)|291787000|
Intentional carboplatin overdose (disorder)|295737003|
Intentional carboplatin poisoning (disorder)|290713000|
Intentional carmustine overdose (disorder)|295647006|
Intentional carmustine poisoning (disorder)|290625008|
Intentional cascara overdose (disorder)|295462002|
Intentional cascara poisoning (disorder)|290455008|
Intentional castor oil overdose (disorder)|295476001|
Intentional castor oil poisoning (disorder)|290466001|
Intentional cefaclor overdose (disorder)|296698006|
Intentional cefaclor poisoning (disorder)|291583004|
Intentional cefadroxil overdose (disorder)|296672000|
Intentional cefadroxil poisoning (disorder)|291560002|
Intentional cefixime overdose (disorder)|296723004|
Intentional cefixime poisoning (disorder)|291608001|
Intentional cefodizime overdose (disorder)|296727003|
Intentional cefodizime poisoning (disorder)|291613002|
Intentional cefotaxime overdose (disorder)|296711005|
Intentional cefotaxime poisoning (disorder)|291596003|
Intentional cefpirome overdose (disorder)|296750009|
Intentional cefpirome poisoning (disorder)|291634009|
Intentional cefpodoxime overdose (disorder)|296731009|
Intentional cefpodoxime poisoning (disorder)|291617001|
Intentional cefsulodin overdose (disorder)|296745003|
Intentional cefsulodin poisoning (disorder)|291629005|
Intentional ceftazidime overdose (disorder)|296715001|
Intentional ceftazidime poisoning (disorder)|291600008|
Intentional ceftibuten overdose (disorder)|296741007|
Intentional ceftibuten poisoning (disorder)|291625004|
Intentional ceftizoxime overdose (disorder)|296719007|
Intentional ceftizoxime poisoning (disorder)|291604004|
Intentional ceftriaxone overdose (disorder)|296735000|
Intentional ceftriaxone poisoning (disorder)|291621008|
Intentional cefuroxime overdose (disorder)|296702005|
Intentional cefuroxime poisoning (disorder)|291587003|
Intentional central appetite depressant overdose (disorder)|295811007|
Intentional central appetite depressant poisoning (disorder)|290783006|
Intentional cephalexin overdose (disorder)|296676002|
Intentional cephalexin poisoning (disorder)|291563000|
Intentional cephaloridine poisoning (disorder)|291637002|
Intentional cephalothin overdose (disorder)|296680007|
Intentional cephalothin poisoning (disorder)|291566008|
Intentional cephamandole overdose (disorder)|296706008|
Intentional cephamandole poisoning (disorder)|291591008|
Intentional cephazolin overdose (disorder)|296684003|
Intentional cephazolin poisoning (disorder)|291570000|
Intentional cephradine overdose (disorder)|296689008|
Intentional cephradine poisoning (disorder)|291574009|
Intentional chelating agent poisoning (disorder)|291416000|
Intentional chloral hydrate overdose (disorder)|296138009|
Intentional chloral hydrate poisoning (disorder)|291102001|
Intentional chlorambucil overdose (disorder)|295618004|
Intentional chlorambucil poisoning (disorder)|290596009|
Intentional chloramphenicol overdose (disorder)|296772006|
Intentional chloramphenicol poisoning (disorder)|291662002|
Intentional chlordiazepoxide poisoning (disorder)|291059004|
Intentional chlormethiazole overdose (disorder)|296154007|
Intentional chlormethiazole poisoning (disorder)|291119004|
Intentional chlormezanone overdose (disorder)|296026003|
Intentional chlormezanone poisoning (disorder)|290996001|
Intentional chloroquine overdose (disorder)|296559008|
Intentional chloroquine poisoning (disorder)|291445003|
Intentional chlorothiazide overdose (disorder)|297014002|
Intentional chlorothiazide poisoning (disorder)|291964003|
Intentional chlorpheniramine overdose (disorder)|296415002|
Intentional chlorpheniramine poisoning (disorder)|291340009|
Intentional chlorpromazine overdose (disorder)|296227002|
Intentional chlorpromazine poisoning (disorder)|291181006|
Intentional chlorpropamide overdose (disorder)|296861008|
Intentional chlorpropamide poisoning (disorder)|291810002|
Intentional chlorprothixene overdose (disorder)|426450003|
Intentional chlorprothixene poisoning (disorder)|291208007|
Intentional cholera vaccine poisoning (disorder)|291740007|
Intentional cimetidine overdose (disorder)|295353003|
Intentional cimetidine poisoning (disorder)|290355007|
Intentional cinchocaine overdose (disorder)|295556005|
Intentional cinchocaine poisoning (disorder)|290534009|
Intentional cisapride overdose (disorder)|295412007|
Intentional cisapride poisoning (disorder)|290409006|
Intentional cisplatin overdose (disorder)|295741004|
Intentional cisplatin poisoning (disorder)|290717004|
Intentional citalopram overdose (disorder)|295933005|
Intentional citalopram poisoning (disorder)|290903000|
Intentional clarithromycin overdose (disorder)|296620005|
Intentional clarithromycin poisoning (disorder)|291501000|
Intentional clobazam overdose (disorder)|296092006|
Intentional clobazam poisoning (disorder)|291063006|
Intentional clofibrate overdose (disorder)|296978003|
Intentional clofibrate poisoning (disorder)|291942007|
Intentional clomipramine overdose (disorder)|295849006|
Intentional clomipramine poisoning (disorder)|290820000|
Intentional clonazepam overdose (disorder)|296012007|
Intentional clonazepam poisoning (disorder)|290982007|
Intentional clonidine overdose (disorder)|296391008|
Intentional clonidine poisoning (disorder)|291314003|
Intentional cloxacillin overdose (disorder)|296658009|
Intentional cloxacillin poisoning (disorder)|291541009|
Intentional clozapine overdose (disorder)|296167005|
Intentional clozapine poisoning (disorder)|291132009|
Intentional cocaine poisoning (disorder)|290544006|
Intentional colchicine overdose (disorder)|296487002|
Intentional colchicine poisoning (disorder)|291386006|
Intentional combined estrogen and progesterone poisoning (disorder)|291836009|
Intentional corticotrophin poisoning (disorder)|291866002|
Intentional cortisone derivative poisoning (disorder)|291791005|
Intentional co-trimoxazole overdose (disorder)|296776009|
Intentional co-trimoxazole poisoning (disorder)|291667008|
Intentional coumarin overdose (disorder)|296932006|
Intentional coumarin poisoning (disorder)|291900005|
Intentional crisantaspase overdose (disorder)|295757004|
Intentional crisantaspase poisoning (disorder)|290733001|
Intentional cyclobarbitone overdose (disorder)|296047004|
Intentional cyclobarbitone poisoning (disorder)|291017000|
Intentional cycloguanil poisoning (disorder)|291462008|
Intentional cyclophosphamide overdose (disorder)|295622009|
Intentional cyclophosphamide poisoning (disorder)|290599002|
Intentional cycloserine poisoning (disorder)|291686000|
Intentional cyclosporin overdose (disorder)|295802007|
Intentional cyclosporin poisoning (disorder)|290776004|
Intentional cytarabine overdose (disorder)|295720005|
Intentional cytarabine poisoning (disorder)|290697007|
Intentional dacarbazine overdose (disorder)|295656003|
Intentional dacarbazine poisoning (disorder)|290634003|
Intentional dactinomycin overdose (disorder)|295661001|
Intentional dactinomycin poisoning (disorder)|290638000|
Intentional danthron overdose (disorder)|295438007|
Intentional danthron poisoning (disorder)|290434006|
Intentional daunorubicin poisoning (disorder)|290673003|
Intentional desflurane overdose (disorder)|295547002|
Intentional desflurane poisoning (disorder)|290526003|
Intentional desipramine overdose (disorder)|295854002|
Intentional desipramine poisoning (disorder)|290824009|
Intentional desoxycorticosterone derivative poisoning (disorder)|291794002|
Intentional dexamethasone overdose (disorder)|296847003|
Intentional dextromethorphan poisoning (disorder)|291349005|
Intentional dextromoramide overdose (disorder)|295151007|
Intentional dextromoramide poisoning (disorder)|290160001|
Intentional dextropropoxyphene overdose (disorder)|295155003|
Intentional dextropropoxyphene poisoning (disorder)|290164005|
Intentional diagnostic dye poisoning (disorder)|290339000|
Intentional diazepam poisoning (disorder)|291089006|
Intentional diazoxide overdose (disorder)|297077000|
Intentional diazoxide poisoning (disorder)|292005000|
Intentional dichloralphenazone overdose (disorder)|296142007|
Intentional dichloralphenazone poisoning (disorder)|291106003|
Intentional diclofenac overdose (disorder)|295228004|
Intentional diclofenac poisoning (disorder)|290236005|
Intentional digoxin overdose (disorder)|297063003|
Intentional digoxin poisoning (disorder)|291993003|
Intentional diiodohydroxyquinoline poisoning (disorder)|291674003|
Intentional dioctyl sulfosuccinate overdose (disorder)|295485001|
Intentional dioctyl sulfosuccinate poisoning (disorder)|290472001|
Intentional diphenhydramine overdose (disorder)|296419008|
Intentional diphenhydramine poisoning (disorder)|291343006|
Intentional diphenylpyraline overdose (disorder)|296423000|
Intentional diphenylpyraline poisoning (disorder)|291346003|
Intentional diphtheria vaccine poisoning (disorder)|291711009|
Intentional dipipanone overdose (disorder)|295159009|
Intentional dipipanone poisoning (disorder)|290168008|
Intentional dipyridamole overdose (disorder)|297085009|
Intentional dipyridamole poisoning (disorder)|292012009|
Intentional disopyramide overdose (disorder)|296984000|
Intentional disopyramide poisoning (disorder)|291946005|
Intentional dithranol overdose (disorder)|296454001|
Intentional docusate overdose (disorder)|295471006|
Intentional docusate poisoning (disorder)|290463009|
Intentional domperidone overdose (disorder)|295421008|
Intentional domperidone poisoning (disorder)|290418008|
Intentional dothiepin overdose (disorder)|295858004|
Intentional dothiepin poisoning (disorder)|290828007|
Intentional doxepin overdose (disorder)|295862005|
Intentional doxepin poisoning (disorder)|290832001|
Intentional doxorubicin overdose (disorder)|295686005|
Intentional doxorubicin poisoning (disorder)|290662005|
Intentional doxycycline overdose (disorder)|296756003|
Intentional doxycycline poisoning (disorder)|291649001|
Intentional droperidol overdose (disorder)|296193003|
Intentional droperidol poisoning (disorder)|291154006|
Intentional drug overdose (disorder)|59274003|
Intentional ecstasy poisoning (disorder)|291259008|
Intentional electrolyte agent poisoning (disorder)|291939001|
Intentional enflurane overdose (disorder)|295527005|
Intentional enflurane poisoning (disorder)|290508001|
Intentional epirubicin overdose (disorder)|295690007|
Intentional epirubicin poisoning (disorder)|290666008|
Intentional ergot alkaloid overdose (disorder)|297072006|
Intentional ergot alkaloid poisoning (disorder)|292001009|
Intentional erythromycin overdose (disorder)|296612008|
Intentional erythromycin poisoning (disorder)|291493009|
Intentional estramustine overdose (disorder)|295638003|
Intentional estramustine poisoning (disorder)|290616002|
Intentional estrogen overdose (disorder)|296907009|
Intentional estrogen poisoning (disorder)|291833001|
Intentional ethacrynic acid overdose (disorder)|297027003|
Intentional ethambutol overdose (disorder)|296801006|
Intentional ethambutol poisoning (disorder)|291683008|
Intentional ether overdose (disorder)|295531004|
Intentional ether poisoning (disorder)|290511000|
Intentional ethionamide poisoning (disorder)|291693001|
Intentional ethoglucid overdose (disorder)|295626007|
Intentional ethoglucid poisoning (disorder)|290604008|
Intentional ethopropazine poisoning (disorder)|290800001|
Intentional ethosuximide overdose (disorder)|296008001|
Intentional ethosuximide poisoning (disorder)|290975008|
Intentional etodolac overdose (disorder)|295232005|
Intentional etodolac poisoning (disorder)|290240001|
Intentional etomidate overdose (disorder)|295505001|
Intentional etomidate poisoning (disorder)|290489009|
Intentional etoposide overdose (disorder)|295729006|
Intentional etoposide poisoning (disorder)|290705001|
Intentional etretinate overdose (disorder)|296464005|
Intentional famotidine overdose (disorder)|295357002|
Intentional famotidine poisoning (disorder)|290359001|
Intentional felbinac overdose (disorder)|295236008|
Intentional felbinac poisoning (disorder)|290244005|
Intentional fenbufen overdose (disorder)|295240004|
Intentional fenbufen poisoning (disorder)|290249000|
Intentional fenoprofen overdose (disorder)|295244008|
Intentional fenoprofen poisoning (disorder)|290253003|
Intentional fentanyl overdose (disorder)|295195001|
Intentional fentanyl poisoning (disorder)|290203009|
Intentional ferric salt poisoning (disorder)|291916007|
Intentional ferrous sulfate overdose (disorder)|296941001|
Intentional ferrous sulfate poisoning (disorder)|291913004|
Intentional flucloxacillin overdose (disorder)|296666000|
Intentional flucloxacillin poisoning (disorder)|291551005|
Intentional flucytosine overdose (disorder)|296533005|
Intentional flucytosine poisoning (disorder)|291424005|
Intentional fludarabine overdose (disorder)|295766000|
Intentional fludarabine poisoning (disorder)|290741001|
Intentional flunitrazepam overdose (disorder)|296056007|
Intentional flunitrazepam poisoning (disorder)|291030004|
Intentional fluorinated corticosteroid poisoning (disorder)|291797009|
Intentional fluorouracil overdose (disorder)|295725000|
Intentional fluorouracil poisoning (disorder)|290700006|
Intentional fluoxetine overdose (disorder)|295937006|
Intentional fluoxetine poisoning (disorder)|290908009|
Intentional flupenthixol decanoate overdose (disorder)|296260004|
Intentional flupenthixol decanoate poisoning (disorder)|291213006|
Intentional flupenthixol overdose (disorder)|296272005|
Intentional flupenthixol poisoning (disorder)|291225009|
Intentional fluphenazine decanoate overdose (disorder)|296215000|
Intentional fluphenazine enanthate overdose (disorder)|296219006|
Intentional fluphenazine poisoning (disorder)|291174004|
Intentional flurazepam overdose (disorder)|296060005|
Intentional flurazepam poisoning (disorder)|291033002|
Intentional flurbiprofen overdose (disorder)|295248006|
Intentional flurbiprofen poisoning (disorder)|290257002|
Intentional fluspirilene overdose (disorder)|296202009|
Intentional fluspirilene poisoning (disorder)|291163008|
Intentional fluvoxamine overdose (disorder)|295941005|
Intentional fluvoxamine poisoning (disorder)|290912003|
Intentional folic acid overdose (disorder)|296968001|
Intentional folic acid poisoning (disorder)|291933000|
Intentional formestane overdose (disorder)|295784003|
Intentional formestane poisoning (disorder)|290758006|
Intentional frusemide overdose (disorder)|297019007|
Intentional frusemide poisoning (disorder)|291971008|
Intentional fusidic acid overdose (disorder)|296644007|
Intentional fusidic acid poisoning (disorder)|291531006|
Intentional gabapentin overdose (disorder)|295975006|
Intentional gabapentin poisoning (disorder)|290945003|
Intentional gamma globulin overdose (disorder)|296815008|
Intentional gamma globulin poisoning (disorder)|291708008|
Intentional gamolenic acid overdose (disorder)|296459006|
Intentional gentamicin overdose (disorder)|296599006|
Intentional gentamicin poisoning (disorder)|291482007|
Intentional glucagon overdose (disorder)|296828001|
Intentional glucagon poisoning (disorder)|291800006|
Intentional gold salt overdose (disorder)|296501001|
Intentional gold salt poisoning (disorder)|291392000|
Intentional gonadotrophin poisoning (disorder)|291869009|
Intentional griseofulvin overdose (disorder)|296537006|
Intentional griseofulvin poisoning (disorder)|291427003|
Intentional guaifenesin poisoning (disorder)|291352002|
Intentional guanethidine overdose (disorder)|297051008|
Intentional guanethidine poisoning (disorder)|291986002|
Intentional haemophilus influenzae Type B vaccine poisoning (disorder)|291730009|
Intentional hair treatment poisoning (disorder)|291379003|
Intentional haloperidol overdose (disorder)|296189009|
Intentional haloperidol poisoning (disorder)|291150002|
Intentional halothane overdose (disorder)|295535008|
Intentional halothane poisoning (disorder)|290514008|
Intentional heparin overdose (disorder)|296928000|
Intentional heparin poisoning (disorder)|291903007|
Intentional hepatitis B vaccine poisoning (disorder)|291747005|
Intentional heroin poisoning (disorder)|290182008|
Intentional hexylresorcinol poisoning (disorder)|291471004|
Intentional homatropine poisoning (disorder)|291329001|
Intentional human fibrinogen poisoning (disorder)|291894005|
Intentional hydralazine overdose (disorder)|297081000|
Intentional hydralazine poisoning (disorder)|292009006|
Intentional hydroxyquinoline overdose (disorder)|296786005|
Intentional hydroxyquinoline poisoning (disorder)|291671006|
Intentional hydroxyurea overdose (disorder)|295745008|
Intentional hydroxyurea poisoning (disorder)|290721006|
Intentional hydroxyzine overdose (disorder)|296435001|
Intentional hyoscine overdose (disorder)|296396003|
Intentional hyoscine poisoning (disorder)|291323000|
Intentional ibuprofen overdose (disorder)|295252006|
Intentional ibuprofen poisoning (disorder)|290260009|
Intentional idarubicin overdose (disorder)|295694003|
Intentional idarubicin poisoning (disorder)|290670000|
Intentional idoxuridine overdose (disorder)|296550007|
Intentional idoxuridine poisoning (disorder)|291439006|
Intentional ifosfamide overdose (disorder)|295630005|
Intentional ifosfamide poisoning (disorder)|290608006|
Intentional imipramine overdose (disorder)|295866008|
Intentional imipramine poisoning (disorder)|290835004|
Intentional immunostimulant overdose (disorder)|295595006|
Intentional immunostimulant poisoning (disorder)|290576001|
Intentional indomethacin overdose (disorder)|295256009|
Intentional indomethacin poisoning (disorder)|290263006|
Intentional influenza vaccine poisoning (disorder)|291751007|
Intentional insulin overdose (disorder)|296851001|
Intentional insulin poisoning (disorder)|291803008|
Intentional iodide overdose (disorder)|296946006|
Intentional iodide poisoning (disorder)|291920006|
Intentional iprindole overdose (disorder)|295870000|
Intentional iprindole poisoning (disorder)|290839005|
Intentional iproniazid overdose (disorder)|295896003|
Intentional iproniazid poisoning (disorder)|290866005|
Intentional isocarboxazid overdose (disorder)|295900000|
Intentional isocarboxazid poisoning (disorder)|290870002|
Intentional isoflurane overdose (disorder)|295539002|
Intentional isoflurane poisoning (disorder)|290518006|
Intentional isoniazid overdose (disorder)|296797005|
Intentional isoniazid poisoning (disorder)|291680006|
Intentional isotretinoin overdose (disorder)|296476005|
Intentional kanamycin overdose (disorder)|296591009|
Intentional kanamycin poisoning (disorder)|291475008|
Intentional kaolin overdose (disorder)|295407006|
Intentional kaolin poisoning (disorder)|290401009|
Intentional ketamine overdose (disorder)|295510002|
Intentional ketamine poisoning (disorder)|290492008|
Intentional ketazolam overdose (disorder)|296100005|
Intentional ketazolam poisoning (disorder)|291071005|
Intentional ketoprofen overdose (disorder)|295260007|
Intentional ketoprofen poisoning (disorder)|290267007|
Intentional ketorolac overdose (disorder)|295265002|
Intentional ketorolac poisoning (disorder)|290271005|
Intentional lactulose overdose (disorder)|295446008|
Intentional lactulose poisoning (disorder)|290443002|
Intentional lamotrigine overdose (disorder)|295967000|
Intentional lamotrigine poisoning (disorder)|290937008|
Intentional lansoprazole overdose (disorder)|295378004|
Intentional lansoprazole poisoning (disorder)|290376002|
Intentional latamoxef overdose (disorder)|296693002|
Intentional latamoxef poisoning (disorder)|291578007|
Intentional levallorphan poisoning (disorder)|291406008|
Intentional levodopa overdose (disorder)|295816002|
Intentional levodopa poisoning (disorder)|290786003|
Intentional levorphanol overdose (disorder)|295211002|
Intentional levorphanol poisoning (disorder)|290218005|
Intentional levothyroxine sodium poisoning (disorder)|291859003|
Intentional lignocaine overdose (disorder)|295564004|
Intentional lignocaine poisoning (disorder)|290541003|
Intentional liothyronine overdose (disorder)|296912005|
Intentional liothyronine poisoning (disorder)|291853002|
Intentional liquorice overdose (disorder)|295344005|
Intentional lithium overdose (disorder)|295833009|
Intentional lithium poisoning (disorder)|290804005|
Intentional local antipruritic poisoning (disorder)|291373002|
Intentional local astringent and detergent poisoning (disorder)|291376005|
Intentional local cocaine overdose (disorder)|295568001|
Intentional lofepramine overdose (disorder)|295874009|
Intentional lofepramine poisoning (disorder)|290843009|
Intentional lomustine overdose (disorder)|295651008|
Intentional lomustine poisoning (disorder)|290629002|
Intentional loperamide overdose (disorder)|295403005|
Intentional loperamide poisoning (disorder)|290398006|
Intentional loprazolam overdose (disorder)|296064001|
Intentional loprazolam poisoning (disorder)|291037001|
Intentional lorazepam overdose (disorder)|296123008|
Intentional lorazepam poisoning (disorder)|291092005|
Intentional lormetazepam overdose (disorder)|296068003|
Intentional lormetazepam poisoning (disorder)|291041002|
Intentional loxapine overdose (disorder)|296163009|
Intentional loxapine poisoning (disorder)|291128003|
Intentional lysuride overdose (disorder)|295824007|
Intentional lysuride poisoning (disorder)|290793004|
Intentional macromolecular blood substitute poisoning (disorder)|291888002|
Intentional magnesium sulfate overdose (disorder)|295450001|
Intentional magnesium sulfate poisoning (disorder)|290446005|
Intentional magnesium trisilicate overdose (disorder)|295399001|
Intentional magnesium trisilicate poisoning (disorder)|290394008|
Intentional magnetic resonance imaging contrast media overdose (disorder)|295330004|
Intentional magnetic resonance imaging contrast media poisoning (disorder)|290331002|
Intentional maprotiline overdose (disorder)|295946000|
Intentional maprotiline poisoning (disorder)|290917009|
Intentional measles vaccine poisoning (disorder)|291760004|
Intentional measles/mumps/rubella vaccine poisoning (disorder)|291776008|
Intentional medazepam overdose (disorder)|296104001|
Intentional medazepam poisoning (disorder)|291074002|
Intentional mefenamic acid overdose (disorder)|295269008|
Intentional mefenamic acid poisoning (disorder)|290275001|
Intentional mefloquine overdose (disorder)|296571002|
Intentional mefloquine poisoning (disorder)|291456003|
Intentional melphalan overdose (disorder)|295634001|
Intentional melphalan poisoning (disorder)|290612000|
Intentional meningococcal polysaccharide vaccine poisoning (disorder)|291737007|
Intentional meprobamate overdose (disorder)|296133000|
Intentional meprobamate poisoning (disorder)|291098009|
Intentional meptazinol overdose (disorder)|295207008|
