294036009|Salmeterol allergy (disorder)|||
294037000|Salbutamol allergy (disorder)|||
294038005|Bambuterol allergy (disorder)|||
294039002|Fenoterol allergy (disorder)|||
294040000|Orciprenaline allergy (disorder)|||
294041001|Reproterol allergy (disorder)|||
294042008|Rimiterol allergy (disorder)|||
294043003|Ritodrine allergy (disorder)|||
294044009|Terbutaline allergy (disorder)|||
294045005|Tulobuterol allergy (disorder)|||
294046006|Selective beta-1 adrenoceptor stimulants allergy (disorder)|||
294047002|Dobutamine allergy (disorder)|||
294048007|Dopexamine allergy (disorder)|||
294050004|Isoprenaline allergy (disorder)|||
29405003|Hypervitaminosis, B complex (disorder)|||
294051000|Oral isoprenaline allergy (disorder)|||
294052007|Inhaled isoprenaline allergy (disorder)|||
294053002|Parenteral isoprenaline allergy (disorder)|||
294054008|Central alpha-adrenoceptor agonist allergy (disorder)|||
294055009|Methyldopa allergy (disorder)|||
294056005|Methyldopa and diuretic allergy (disorder)|||
294057001|Apraclonidine allergy (disorder)|||
294058006|Clonidine allergy (disorder)|||
294059003|Lofexidine allergy (disorder)|||
294060008|Dipivefrine allergy (disorder)|||
294061007|Dopamine allergy (disorder)|||
294062000|Ephedrine allergy (disorder)|||
294063005|Oxymetazoline allergy (disorder)|||
294064004|Xamoterol allergy (disorder)|||
294065003|Anticholinergic allergy (disorder)|||
294066002|Antimuscarinic allergy (disorder)|||
294067006|Belladonna alkaloids allergy (disorder)|||
294068001|Piperidolate hydrochloride allergy (disorder)|||
294069009|Biperiden allergy (disorder)|||
294070005|Emepronium bromide allergy (disorder)|||
294071009|Terodiline hydrochloride allergy (disorder)|||
294072002|Lachesine chloride allergy (disorder)|||
294073007|Tropicamide allergy (disorder)|||
294074001|Hyoscine allergy (disorder)|||
294075000|Hyoscine hydrobromide allergy (disorder)|||
294076004|Atropine allergy (disorder)|||
294077008|Benzhexol allergy (disorder)|||
294078003|Benztropine allergy (disorder)|||
294079006|Cyclopentolate allergy (disorder)|||
294080009|Glycopyrronium allergy (disorder)|||
294081008|Homatropine allergy (disorder)|||
294082001|Ipratropium allergy (disorder)|||
294083006|Methixene allergy (disorder)|||
294084000|Orphenadrine allergy (disorder)|||
294085004|Orphenadrine hydrochloride allergy (disorder)|||
294086003|Orphenadrine citrate allergy (disorder)|||
294087007|Oxitropium allergy (disorder)|||
294088002|Oxybutynin allergy (disorder)|||
294089005|Procyclidine allergy (disorder)|||
294090001|Drug groups primarily affecting the respiratory system allergy (disorder)|||
294091002|Dornase alfa allergy (disorder)|||
294092009|Mucolytics allergy (disorder)|||
294093004|Tyloxapol allergy (disorder)|||
294094005|Bromhexine hydrochloride allergy (disorder)|||
294095006|Carbocisteine allergy (disorder)|||
294096007|Methylcysteine allergy (disorder)|||
294097003|Acetylcysteine allergy (disorder)|||
294098008|Respiratory stimulant allergy (disorder)|||
294099000|Nikethamide allergy (disorder)|||
294100008|Ethamivan allergy (disorder)|||
294101007|Doxapram allergy (disorder)|||
294102000|Respiratory surfactant allergy (disorder)|||
294103005|Beractant allergy (disorder)|||
294104004|Phospholipid fraction allergy (disorder)|||
294105003|Pumactant allergy (disorder)|||
294106002|Colfosceril allergy (disorder)|||
294107006|Antiallergenic drug allergy (disorder)|||
294108001|Topical antihistamine allergy (disorder)|||
294109009|H1 antihistamine allergy (disorder)|||
294110004|Non-sedating antihistamine allergy (disorder)|||
294111000|Astemizole allergy (disorder)|||
294112007|Terfenadine allergy (disorder)|||
294113002|Acrivastine allergy (disorder)|||
294114008|Loratadine allergy (disorder)|||
294115009|Azelastine allergy (disorder)|||
294116005|Cetirizine allergy (disorder)|||
294117001|Sedating antihistamine allergy (disorder)|||
294118006|Clemastine allergy (disorder)|||
294119003|Mebhydrolin allergy (disorder)|||
294120009|Mequitazine allergy (disorder)|||
294121008|Oxatomide allergy (disorder)|||
294122001|Cyclizine allergy (disorder)|||
294123006|Dimenhydrinate allergy (disorder)|||
294124000|Meclozine hydrochloride allergy (disorder)|||
294125004|Antazoline allergy (disorder)|||
294126003|Promethazine allergy (disorder)|||
294127007|Azatadine allergy (disorder)|||
294128002|Brompheniramine allergy (disorder)|||
294129005|Chlorpheniramine allergy (disorder)|||
294130000|Cinnarizine allergy (disorder)|||
294131001|Cyproheptadine allergy (disorder)|||
294132008|Dimethindene allergy (disorder)|||
294133003|Diphenhydramine allergy (disorder)|||
294134009|Diphenylpyraline allergy (disorder)|||
294135005|Hydroxyzine allergy (disorder)|||
294136006|Mepyramine allergy (disorder)|||
294137002|Phenindamine allergy (disorder)|||
294138007|Pheniramine allergy (disorder)|||
294139004|Triprolidine allergy (disorder)|||
294140002|Trimeprazine allergy (disorder)|||
294141003|Cromoglycate and related antiallergenic allergy (disorder)|||
294142005|Nedocromil allergy (disorder)|||
294143000|Sodium cromoglycate allergy (disorder)|||
294144006|Ketotifen allergy (disorder)|||
294145007|Lodoxamide allergy (disorder)|||
294146008|Cough/decongestant preparation allergy (disorder)|||
294147004|Cough suppressant allergy (disorder)|||
294148009|Isoaminile allergy (disorder)|||
294149001|Morphinan cough suppressant allergy (disorder)|||
29415009|Lasiospermum bipinnatum poisoning (disorder)|||
294151002|Dextromethorphan hydrobromide allergy (disorder)|||
294152009|Noscapine allergy (disorder)|||
294153004|Pholcodine allergy (disorder)|||
294154005|Compound cough suppressant allergy (disorder)|||
294155006|Proprietary decongestant allergy (disorder)|||
294156007|Expectorant allergy (disorder)|||
294157003|Xanthine allergy (disorder)|||
294158008|Aminophylline allergy (disorder)|||
294159000|Choline theophyllinate allergy (disorder)|||
294160005|Theophylline allergy (disorder)|||
294161009|Bronchodilator preparations allergy (disorder)|||
294162002|Allergy to inhaled corticosteroids (disorder)|||
294163007|Drug groups and agents primarily acting on the skin allergy (disorder)|||
294164001|Topical dermatological preparation allergy (disorder)|||
294165000|Urea creams allergy (disorder)|||
294166004|Emollient bath additives allergy (disorder)|||
294167008|Dusting powders allergy (disorder)|||
294168003|Calamine allergy (disorder)|||
294169006|Coal tar allergy (disorder)|||
294170007|Coal tar scalp preparations allergy (disorder)|||
294171006|Coal tar bath preparations allergy (disorder)|||
294172004|Bufexamac allergy (disorder)|||
294173009|Dithranol allergy (disorder)|||
294174003|Dithranol ointment allergy (disorder)|||
294175002|Dithranol cream allergy (disorder)|||
294176001|Dithranol paste allergy (disorder)|||
294177005|Ichthammol allergy (disorder)|||
294178000|Calcipotriol allergy (disorder)|||
294179008|Sulfur allergy (disorder)|||
294180006|Azelaic acid allergy (disorder)|||
29418006|Burn erythema of palm (disorder)|||
294181005|Bromine complexes allergy (disorder)|||
294182003|Podophyllum resin allergy (disorder)|||
294183008|Podophyllotoxin allergy (disorder)|||
294184002|Sunscreening preparations allergy (disorder)|||
294185001|Camouflaging preparations allergy (disorder)|||
294186000|Benzoic acid allergy (disorder)|||
294187009|Desloughing agents allergy (disorder)|||
294188004|Aserbine allergy (disorder)|||
294189007|Surgical tissue adhesive allergy (disorder)|||
294190003|Enbucrilate allergy (disorder)|||
294191004|Collodion allergy (disorder)|||
294192006|Counter irritants allergy (disorder)|||
294193001|Emollient allergy (disorder)|||
294194007|Poultices allergy (disorder)|||
294195008|Anionic surfactant allergy (disorder)|||
294196009|Alkali metal soap allergy (disorder)|||
294197000|Astringent allergy (disorder)|||
294198005|Aluminum astringent allergy (disorder)|||
294199002|Topical selenium allergy (disorder)|||
294200004|Crotamiton allergy (disorder)|||
294201000|Topical salicylic acid allergy (disorder)|||
294202007|Topical abrasive agent allergy (disorder)|||
294203002|Benzoyl peroxide allergy (disorder)|||
294204008|Silver nitrate allergy (disorder)|||
294206005|Gamolenic acid allergy (disorder)|||
294207001|Retinoid allergy (disorder)|||
294208006|Etretinate allergy (disorder)|||
294209003|Acitretin allergy (disorder)|||
294210008|Tretinoin allergy (disorder)|||
29421008|Failed attempted abortion complicated by renal failure (disorder)|||
294211007|Isotretinoin allergy (disorder)|||
294212000|Drug groups primarily affecting the musculoskeletal system allergy (disorder)|||
294213005|Drug for the treatment of gout allergy (disorder)|||
294214004|Colchicum alkaloid allergy (disorder)|||
294215003|Colchicine allergy (disorder)|||
294216002|Uricosuric agent allergy (disorder)|||
294217006|Probenecid allergy (disorder)|||
294218001|Sulfinpyrazone allergy (disorder)|||
294219009|Xanthine oxidase inhibitor allergy (disorder)|||
294220003|Allopurinol allergy (disorder)|||
294221004|Skeletal muscle relaxant allergy (disorder)|||
294222006|Neuromuscular transmission drug allergy (disorder)|||
294223001|Depolarizing muscle relaxant allergy (disorder)|||
294224007|Suxamethonium allergy (disorder)|||
294225008|Non-depolarizing muscle relaxant allergy (disorder)|||
294226009|Mivacurium allergy (disorder)|||
294227000|Alcuronium allergy (disorder)|||
294228005|Atracurium allergy (disorder)|||
294229002|Gallamine allergy (disorder)|||
294230007|Pancuronium allergy (disorder)|||
294231006|Tubocurarine allergy (disorder)|||
294232004|Vecuronium allergy (disorder)|||
294233009|Rocuronium allergy (disorder)|||
294234003|Baclofen allergy (disorder)|||
294235002|Carisoprodol allergy (disorder)|||
294236001|Methocarbamol allergy (disorder)|||
294237005|Dantrolene allergy (disorder)|||
294238000|Gold allergy (disorder)|||
294239008|Sodium aurothiomalate allergy (disorder)|||
29424000|Bronchiolectasis (disorder)|||
294240005|Auranofin allergy (disorder)|||
294241009|Smooth muscle relaxant allergy (disorder)|||
294242002|Papaverine allergy (disorder)|||
294243007|Flavoxate allergy (disorder)|||
294244001|Drug groups primarily used in obstetrics, gynecological and urinary tract disorders allergy (disorder)|||
294245000|Mifepristone allergy (disorder)|||
294246004|Non-ionic surfactant allergy (disorder)|||
294247008|Nonoxinol allergy (disorder)|||
294248003|Octoxinol allergy (disorder)|||
294249006|Prostaglandin allergy (disorder)|||
294250006|A series prostaglandin allergy (disorder)|||
294252003|E series prostaglandin allergy (disorder)|||
294253008|Dinoprostone allergy (disorder)|||
294254002|Gemeprost allergy (disorder)|||
294255001|Alprostadil allergy (disorder)|||
294256000|F series prostaglandin allergy (disorder)|||
294257009|Dinoprost allergy (disorder)|||
294258004|Carboprost allergy (disorder)|||
294259007|I series prostaglandin allergy (disorder)|||
294260002|Epoprostenol allergy (disorder)|||
29426003|Paralytic syndrome (disorder)|||
294261003|Terpenes allergy (disorder)|||
294262005|Chelating agents and antidotes allergy (disorder)|||
294263000|Antidote allergy (disorder)|||
294264006|Ipecacuanha allergy (disorder)|||
294265007|Charcoal-activated allergy (disorder)|||
294266008|Sodium nitrite allergy (disorder)|||
294267004|Sodium thiosulfate allergy (disorder)|||
294268009|Digoxin-specific-antibody allergy (disorder)|||
294269001|Mesna allergy (disorder)|||
294270000|Benzodiazepine antagonist allergy (disorder)|||
294271001|Flumazenil allergy (disorder)|||
294272008|Cholinesterase reactivator allergy (disorder)|||
294273003|Pralidoxime allergy (disorder)|||
294274009|Hydrofluoric acid burn antidote allergy (disorder)|||
294275005|Opioid antagonist allergy (disorder)|||
294276006|Naltrexone allergy (disorder)|||
294277002|Naloxone allergy (disorder)|||
294278007|Protamine allergy (disorder)|||
294279004|Antidotes for pesticides allergy (disorder)|||
294280001|Fullers earth powder allergy (disorder)|||
294281002|Bentonite powder allergy (disorder)|||
294282009|Chelating agent allergy (disorder)|||
294283004|Dimercaprol allergy (disorder)|||
294284005|Desferrioxamine allergy (disorder)|||
294285006|Edetate allergy (disorder)|||
294286007|Dicobalt edetate allergy (disorder)|||
294287003|Sodium calcium edetate allergy (disorder)|||
294288008|Trisodium edetate allergy (disorder)|||
294289000|Disodium edetate allergy (disorder)|||
294290009|Trientine allergy (disorder)|||
294291008|Penicillamine allergy (disorder)|||
294292001|Alternative medicines allergy (disorder)|||
294293006|Homeopathic medicine allergy (disorder)|||
294294000|Anthroposophical medicine allergy (disorder)|||
294295004|Herbal medicine allergy (disorder)|||
294297007|Sodium hyaluronate allergy (disorder)|||
294298002|Glycine allergy (disorder)|||
294299005|Dialysis fluid allergy (disorder)|||
29430000|Abortion with blood-clot embolism (disorder)|||
294300002|Peritoneal dialysis solution allergy (disorder)|||
294301003|Hemodialysis fluid allergy (disorder)|||
294302005|Hemofiltration solution allergy (disorder)|||
294303000|Acquired methemoglobinuria (disorder)|||
294304006|Cardioplegia solution allergy (disorder)|||
294306008|Dimethyl-ether propane allergy (disorder)|||
294307004|Citrate allergy (disorder)|||
294308009|Hemorrhoid preparation allergy (disorder)|||
294309001|Ear wax removal preparation allergy (disorder)|||
294310006|Topical potassium allergy (disorder)|||
294311005|Topical zinc allergy (disorder)|||
294312003|Oropharyngeal preparations allergy (disorder)|||
294313008|Artificial saliva allergy (disorder)|||
294315001|Fixed oil allergy (disorder)|||
294316000|Olive oil allergy (disorder)|||
294317009|Arachis oil allergy (disorder)|||
294318004|Castor oil allergy (disorder)|||
294319007|Glycerol/glycol/macrogol allergy (disorder)|||
294320001|Glycerol allergy (disorder)|||
294321002|Lubricant allergy (disorder)|||
294322009|Base allergy (disorder)|||
294324005|Paraffin allergy (disorder)|||
294325006|Paraffin-yellow soft allergy (disorder)|||
294326007|Paraffin-white soft allergy (disorder)|||
294327003|Liquid paraffin allergy (disorder)|||
294328008|Silicone allergy (disorder)|||
294329000|Dimethicone allergy (disorder)|||
294330005|Wool alcohol allergy (disorder)|||
294331009|Viscosity modifier allergy (disorder)|||
294332002|Polyvinyl alcohol allergy (disorder)|||
294333007|Carbomer-940 allergy (disorder)|||
294334001|Cellulose-derived viscosity modifier allergy (disorder)|||
294335000|Hypromellose allergy (disorder)|||
294336004|Hypromellose eye drops allergy (disorder)|||
294337008|Hydroxyethylcellulose allergy (disorder)|||
294339006|Carmellose allergy (disorder)|||
294340008|Antifungal drug allergy (disorder)|||
294341007|Flucytosine allergy (disorder)|||
294342000|Terbinafine allergy (disorder)|||
294343005|Nitrophenol allergy (disorder)|||
294344004|Tolnaftate allergy (disorder)|||
294346002|Amorolfine allergy (disorder)|||
294348001|Griseofulvin allergy (disorder)|||
294349009|Amphotericin allergy (disorder)|||
294350009|Natamycin allergy (disorder)|||
294351008|Nystatin allergy (disorder)|||
294352001|Azole antifungal allergy (disorder)|||
294354000|Undecenoates allergy (disorder)|||
294355004|Imidazole antifungal allergy (disorder)|||
294356003|Clotrimazole allergy (disorder)|||
294357007|Fenticonazole allergy (disorder)|||
294358002|Tioconazole allergy (disorder)|||
294359005|Econazole allergy (disorder)|||
294360000|Isoconazole allergy (disorder)|||
294361001|Sulconazole allergy (disorder)|||
294362008|Ketoconazole allergy (disorder)|||
294363003|Miconazole allergy (disorder)|||
294364009|Triazole antifungals allergy (disorder)|||
294365005|Fluconazole allergy (disorder)|||
294366006|Itraconazole allergy (disorder)|||
294367002|Antiviral drug allergy (disorder)|||
294368007|Inosine pranobex allergy (disorder)|||
294369004|Zidovudine allergy (disorder)|||
294370003|Ganciclovir allergy (disorder)|||
294371004|Famciclovir allergy (disorder)|||
294372006|Didanosine allergy (disorder)|||
294373001|Zalcitabine allergy (disorder)|||
294374007|Valaciclovir allergy (disorder)|||
294375008|Interferons allergy (disorder)|||
294376009|Human interferon gamma-1b allergy (disorder)|||
294377000|Interferon-A-2a allergy (disorder)|||
294378005|Interferon-A-2b allergy (disorder)|||
294379002|Interferon-A-N1 allergy (disorder)|||
294380004|Tribavirin allergy (disorder)|||
294381000|Trifluorothymidine allergy (disorder)|||
294382007|Foscarnet allergy (disorder)|||
294383002|Vidarabine allergy (disorder)|||
294384008|Aciclovir allergy (disorder)|||
294385009|Idoxuridine allergy (disorder)|||
294386005|Idoxuridine in dimethylsulfoxide allergy (disorder)|||
294387001|Antimalarial drug allergy (disorder)|||
294388006|Pyrimethamine allergy (disorder)|||
294389003|Aminoquinoline antimalarial allergy (disorder)|||
294390007|Amodiaquine allergy (disorder)|||
294391006|Primaquine allergy (disorder)|||
294392004|Mefloquine allergy (disorder)|||
294393009|Hydroxychloroquine allergy (disorder)|||
294394003|Chloroquine allergy (disorder)|||
294395002|Biguanide antimalarial allergy (disorder)|||
294396001|Proguanil allergy (disorder)|||
294397005|Cinchona antimalarial allergy (disorder)|||
294398000|Quinine allergy (disorder)|||
294399008|Halofantrine allergy (disorder)|||
294400001|Mepacrine allergy (disorder)|||
29440002|Superficial injury of groin with infection (disorder)|||
294401002|Lactobacill acidophil vaccine allergy (disorder)|||
294402009|Anti-infective nasal preparations allergy (disorder)|||
294403004|Disinfectants and cleansers allergy (disorder)|||
294404005|Acetic acid allergy (disorder)|||
294405006|Hydragaphen allergy (disorder)|||
294406007|Polynoxylin allergy (disorder)|||
294407003|Hexetidine allergy (disorder)|||
294408008|Sodium perborate allergy (disorder)|||
294409000|Chlorinated solutions allergy (disorder)|||
294410005|Potassium permanganate allergy (disorder)|||
29441003|Klippel's disease (disorder)|||
294411009|Bismuth subnitrate and iodoform paste impregnated gauze allergy (disorder)|||
294412002|Phenolics allergy (disorder)|||
294413007|Thymol allergy (disorder)|||
294414001|Chlorinated phenol disinfectant allergy (disorder)|||
294415000|Chloroxylenol allergy (disorder)|||
294416004|Hexachlorophane allergy (disorder)|||
294417008|Triclosan allergy (disorder)|||
294418003|Phenol allergy (disorder)|||
294419006|Alcoholic disinfectant allergy (disorder)|||
294420000|Alcohol products allergy (disorder)|||
294421001|Industrial methylated spirit allergy (disorder)|||
294422008|Aldehyde disinfectant allergy (disorder)|||
294423003|Glutaraldehyde allergy (disorder)|||
294425005|Noxythiolin allergy (disorder)|||
294426006|Formaldehyde allergy (disorder)|||
294427002|Amidine disinfectant allergy (disorder)|||
294428007|Propamidine isethionate allergy (disorder)|||
294429004|Dibromopropamidine isethionate allergy (disorder)|||
29443000|Cyclozoonosis (disorder)|||
294430009|Biguanide disinfectant allergy (disorder)|||
294431008|Chlorhexidine allergy (disorder)|||
294432001|Chlorhexidine hydrochloride and neomycin sulfate allergy (disorder)|||
294433006|Borate allergy (disorder)|||
294434000|Boric acid allergy (disorder)|||
294435004|Cationic surfactant allergy (disorder)|||
294436003|Quaternary ammonium surfactant allergy (disorder)|||
294437007|Cetrimide allergy (disorder)|||
294438002|Benzalkonium allergy (disorder)|||
294439005|Domiphen allergy (disorder)|||
294440007|Quaternary pyridinium surfactant allergy (disorder)|||
294441006|Cetylpyridinium allergy (disorder)|||
294442004|Quaternary quinolinium surfactant allergy (disorder)|||
294443009|Dequalinium allergy (disorder)|||
294444003|Disinfectant dye allergy (disorder)|||
294445002|Acridine azo disinfectant dye allergy (disorder)|||
294446001|Triphenylmethane azo disinfectant dye allergy (disorder)|||
294447005|Crystal violet allergy (disorder)|||
294448000|Brilliant green allergy (disorder)|||
294449008|Hydrogen peroxide allergy (disorder)|||
294450008|Anthelmintics allergy (disorder)|||
294451007|Piperazine allergy (disorder)|||
294452000|Pyrantel allergy (disorder)|||
294453005|Niclosamide allergy (disorder)|||
294455003|Bephenium allergy (disorder)|||
294456002|Diethylcarbamazine allergy (disorder)|||
294457006|Benzimidazole anthelmintic allergy (disorder)|||
294458001|Mebendazole allergy (disorder)|||
294459009|Albendazole allergy (disorder)|||
294460004|Thiabendazole allergy (disorder)|||
294461000|Antibacterial drug allergy (disorder)|||
294462007|Aminoglycosides allergy (disorder)|||
294463002|Amikacin allergy (disorder)|||
294464008|Kanamycin allergy (disorder)|||
294465009|Netilmicin allergy (disorder)|||
294466005|Streptomycin allergy (disorder)|||
294467001|Framycetin allergy (disorder)|||
294468006|Neomycin allergy (disorder)|||
294469003|Gentamicin allergy (disorder)|||
294470002|Tobramycin allergy (disorder)|||
294471003|Clarithromycin allergy (disorder)|||
294472005|Azithromycin allergy (disorder)|||
294473000|Sodium fusidate allergy (disorder)|||
294474006|Spectinomycin allergy (disorder)|||
294475007|Vancomycin allergy (disorder)|||
294476008|Teicoplanin allergy (disorder)|||
294477004|Trimethoprim allergy (disorder)|||
294478009|Nitrofurantoin allergy (disorder)|||
294479001|Hexamine hippurate allergy (disorder)|||
294480003|Mupirocin allergy (disorder)|||
294481004|Nitrofurazone allergy (disorder)|||
294482006|Fusidic acid allergy (disorder)|||
294483001|4-quinolones allergy (disorder)|||
294484007|Acrosoxacin allergy (disorder)|||
294485008|Cinoxacin allergy (disorder)|||
294486009|Nalidixic acid allergy (disorder)|||
294487000|Ciprofloxacin allergy (disorder)|||
294488005|Enoxacin allergy (disorder)|||
294489002|Ofloxacin allergy (disorder)|||
294490006|Norfloxacin allergy (disorder)|||
294491005|Temafloxacin allergy (disorder)|||
294492003|Penicillinase-sensitive penicillins allergy (disorder)|||
294493008|Lifelong obesity (disorder)|||
294494002|Benethamine penicillin allergy (disorder)|||
294495001|Benzathine penicillin allergy (disorder)|||
294496000|Phenethicillin allergy (disorder)|||
294497009|Phenoxymethylpenicillin allergy (disorder)|||
294498004|Procaine penicillin allergy (disorder)|||
294499007|Benzylpenicillin allergy (disorder)|||
294500003|Penicillinase-resistant penicillins allergy (disorder)|||
29450001|Unilateral femoral hernia with gangrene AND obstruction (disorder)|||
294501004|Cloxacillin allergy (disorder)|||
294502006|Flucloxacillin allergy (disorder)|||
294503001|Methicillin allergy (disorder)|||
294504007|Broad spectrum penicillins allergy (disorder)|||
294505008|Amoxycillin allergy (disorder)|||
294506009|Ampicillin allergy (disorder)|||
294507000|Ciclacillin allergy (disorder)|||
294508005|Mezlocillin allergy (disorder)|||
294509002|Pivampicillin allergy (disorder)|||
294510007|Carbenicillin allergy (disorder)|||
29451002|Intestinal gangrene (disorder)|||
294511006|Bacampicillin allergy (disorder)|||
294512004|Talampicillin allergy (disorder)|||
294513009|Antipseudomonal penicillins allergy (disorder)|||
294514003|Temocillin allergy (disorder)|||
294515002|Piperacillin allergy (disorder)|||
294516001|Azlocillin allergy (disorder)|||
294517005|Ticarcillin allergy (disorder)|||
294518000|Carfecillin allergy (disorder)|||
294519008|Mecillinam allergy (disorder)|||
294520002|Pivmecillinam allergy (disorder)|||
294521003|Combined penicillin preparation allergy (disorder)|||
294522005|Ampicillin and cloxacillin allergy (disorder)|||
294523000|Co-amoxiclav allergy (disorder)|||
294524006|Co-fluampicil allergy (disorder)|||
294525007|Piperacillin and tazobactam allergy (disorder)|||
294526008|Pivampicillin and pivmecillinam allergy (disorder)|||
294527004|Ticarcillin and clavulanic acid allergy (disorder)|||
294528009|Polymyxins allergy (disorder)|||
294529001|Colistin allergy (disorder)|||
294530006|Polymyxin B allergy (disorder)|||
294531005|Carbapenem allergy (disorder)|||
294532003|Cephalosporin allergy (disorder)|||
294533008|First generation cephalosporin allergy (disorder)|||
294534002|Cefadroxil allergy (disorder)|||
294535001|Cephalexin allergy (disorder)|||
294536000|Cephalothin allergy (disorder)|||
294537009|Cephazolin allergy (disorder)|||
294538004|Cephradine allergy (disorder)|||
294539007|Latamoxef allergy (disorder)|||
294540009|Second generation cephalosporin allergy (disorder)|||
294541008|Cefaclor allergy (disorder)|||
294542001|Cefuroxime allergy (disorder)|||
294543006|Cephamandole allergy (disorder)|||
294544000|Third generation cephalosporin allergy (disorder)|||
294545004|Cefotaxime allergy (disorder)|||
294546003|Ceftazidime allergy (disorder)|||
294547007|Ceftizoxime allergy (disorder)|||
294548002|Cefixime allergy (disorder)|||
294549005|Cefodizime allergy (disorder)|||
294550005|Cefpodoxime allergy (disorder)|||
294551009|Ceftriaxone allergy (disorder)|||
294552002|Ceftibuten allergy (disorder)|||
294554001|Cefsulodin allergy (disorder)|||
294555000|Fourth generation cephalosporin allergy (disorder)|||
294556004|Cefpirome allergy (disorder)|||
294557008|Cephamycin allergy (disorder)|||
294558003|Cefoxitin allergy (disorder)|||
294559006|Fosfomycin allergy (disorder)|||
294560001|Lincomycin and derivatives allergy (disorder)|||
294561002|Clindamycin allergy (disorder)|||
294562009|Lincomycin allergy (disorder)|||
294563004|Mandelic acid allergy (disorder)|||
294564005|Monobactam allergy (disorder)|||
294565006|Aztreonam allergy (disorder)|||
294566007|Nitroimidazole allergy (disorder)|||
294567003|Metronidazole allergy (disorder)|||
294568008|Tinidazole allergy (disorder)|||
294569000|Nimorazole allergy (disorder)|||
294570004|Calcium sulfaloxate allergy (disorder)|||
294571000|Phthalylsulfathiazole allergy (disorder)|||
294572007|Sulfametopyrazine allergy (disorder)|||
294573002|Sulfadiazine allergy (disorder)|||
294574008|Sulfadimethoxine allergy (disorder)|||
294575009|Sulfadimidine allergy (disorder)|||
294576005|Sulfafurazole allergy (disorder)|||
294577001|Sulfaguanidine allergy (disorder)|||
294578006|Sulfaurea allergy (disorder)|||
294579003|Mafenide allergy (disorder)|||
294580000|Silver sulfadiazine allergy (disorder)|||
294581001|Combined sulfonamides allergy (disorder)|||
294582008|Sulfacetamide allergy (disorder)|||
294583003|Tetracyclines group allergy (disorder)|||
294584009|Clomocycline sodium allergy (disorder)|||
294585005|Doxycycline allergy (disorder)|||
294586006|Lymecycline allergy (disorder)|||
294587002|Minocycline allergy (disorder)|||
294588007|Oxytetracycline allergy (disorder)|||
294589004|Compound tetracycline preparations allergy (disorder)|||
294590008|Chlortetracycline allergy (disorder)|||
294591007|Demeclocycline allergy (disorder)|||
294592000|Tetracycline allergy (disorder)|||
294593005|Chloramphenicol allergy (disorder)|||
294594004|Co-trimoxazole allergy (disorder)|||
294595003|Antiprotozoal drug allergy (disorder)|||
294596002|Atovaquone allergy (disorder)|||
294597006|Antimony antiprotozoal allergy (disorder)|||
294598001|Sodium stibogluconate allergy (disorder)|||
294599009|Diamidine antiprotozoal allergy (disorder)|||
294600007|Pentamidine allergy (disorder)|||
2946003|Osmotic diarrhea (disorder)|||
294601006|Dichloroacetamide antiprotozoal allergy (disorder)|||
294602004|Diloxanide allergy (disorder)|||
294603009|Hydroxyquinoline antiprotozoal allergy (disorder)|||
294604003|Clioquinol allergy (disorder)|||
294605002|Antimycobacterial agent allergy (disorder)|||
294606001|Antituberculous drug allergy (disorder)|||
294607005|Pyrazinamide allergy (disorder)|||
294608000|Antibiotic antituberculosis drug allergy (disorder)|||
294609008|Capreomycin allergy (disorder)|||
294610003|Cycloserine allergy (disorder)|||
294611004|Rifampicin allergy (disorder)|||
294612006|Rifabutin allergy (disorder)|||
294613001|Hydrazide antituberculosis drug allergy (disorder)|||
294614007|Isoniazid allergy (disorder)|||
294615008|Ethambutolol allergy (disorder)|||
294616009|Antileprotic drug allergy (disorder)|||
294617000|Dapsone allergy (disorder)|||
294618005|Clofazimine allergy (disorder)|||
294619002|Pesticide allergy (disorder)|||
294620008|Benzyl benzoate allergy (disorder)|||
294621007|Monosulfiram allergy (disorder)|||
294622000|Carbamate pesticide allergy (disorder)|||
294623005|Carbaryl allergy (disorder)|||
294624004|Chlorinated pesticide allergy (disorder)|||
294625003|Lindane allergy (disorder)|||
294626002|Organophosphate pesticide allergy (disorder)|||
294627006|Malathion allergy (disorder)|||
294628001|Pyrethroid pesticides allergy (disorder)|||
294629009|Phenothrin allergy (disorder)|||
294630004|Permethrin allergy (disorder)|||
294631000|Vaccine, immunoglobulins and antisera allergy (disorder)|||
294632007|Immunoglobulin products allergy (disorder)|||
294633002|Human immunoglobulin allergy (disorder)|||
294634008|Intramuscular immunoglobulin allergy (disorder)|||
294635009|Intravenous immunoglobulin allergy (disorder)|||
294636005|Anti-D (Rh) immunoglobulin allergy (disorder)|||
294637001|Hepatitis B immunoglobulin allergy (disorder)|||
294638006|Tetanus immunoglobulin allergy (disorder)|||
294639003|Varicella-zoster immunoglobulin allergy (disorder)|||
294640001|Vaccines allergy (disorder)|||
294641002|Anthrax vaccine allergy (disorder)|||
294642009|Diphtheria vaccines allergy (disorder)|||
294643004|Diphtheria single antigen vaccine allergy (disorder)|||
294644005|Diphtheria and tetanus vaccine allergy (disorder)|||
294645006|Diphtheria and tetanus and pertussis vaccine allergy (disorder)|||
294646007|Hepatitis B vaccine allergy (disorder)|||
294647003|Influenza vaccine allergy (disorder)|||
294648008|Influenza split virion vaccine allergy (disorder)|||
