363346000|Malignant neoplastic disease (disorder)|SY|1|C80.1|Malignant (primary) neoplasm, unspecified|
363348004|Malignant tumor of lip (disorder)|SY|1|C00|Malignant neoplasm of lip|
363348004|Malignant tumor of lip (disorder)|SY|1|C00.9|Malignant neoplasm of lip, unspecified|
363349007|Malignant tumor of stomach (disorder)|SY|1|C16|Malignant neoplasm of stomach|
363349007|Malignant tumor of stomach (disorder)|SY|1|C16.9|Malignant neoplasm of stomach, unspecified|
363350007|Malignant tumor of cecum (disorder)|SY|1|C18.0|Malignant neoplasm of cecum|
363351006|Malignant tumor of rectum (disorder)|SY|1|C20|Malignant neoplasm of rectum|
363352004|Malignant tumor of anal canal (disorder)|SY|1|C21.1|Malignant neoplasm of anal canal|
363353009|Malignant tumor of gallbladder (disorder)|SY|1|C23|Malignant neoplasm of gallbladder|
363354003|Malignant tumor of cervix (disorder)|SY|1|C53|Malignant neoplasm of cervix uteri|
363354003|Malignant tumor of cervix (disorder)|SY|1|C53.9|Malignant neoplasm of cervix uteri, unspecified|
363355002|Malignant tumor of adrenal gland (disorder)|SY|1|C74|Malignant neoplasm of adrenal gland|
363355002|Malignant tumor of adrenal gland (disorder)|SY|1|C74.9|Malignant neoplasm of adrenal gland, unspecified|
363359008|Malignant tumor of middle ear (disorder)|SY|1|C30-C39|Malignant neoplasm of respiratory and intrathoracic organs|
363359008|Malignant tumor of middle ear (disorder)|SY|1|C30.1|Malignant neoplasm of middle ear|
363360003|Malignant tumor of anterior two-thirds of tongue (disorder)|SY|1|C02.3|Malignant neoplasm of anterior two-thirds of tongue, part unspecified|
363367000|Malignant tumor of vulva (disorder)|SY|1|C51|Malignant neoplasm of vulva|
363367000|Malignant tumor of vulva (disorder)|SY|1|C51.9|Malignant neoplasm of vulva, unspecified|
363370001|Malignant neoplasm of mesentery (disorder)|SY|2|C48.1|Malignant neoplasm of specified parts of peritoneum|
363372009|Malignant tumor of vermilion border of upper lip (disorder)|SY|1|C00.0|Malignant neoplasm of external upper lip|
363373004|Malignant tumor of vermilion border of lower lip (disorder)|SY|1|C00.1|Malignant neoplasm of external lower lip|
363375006|Malignant tumor of tongue (disorder)|SY|1|C02.9|Malignant neoplasm of tongue, unspecified|
363376007|Malignant tumor of base of tongue (disorder)|SY|1|C01|Malignant neoplasm of base of tongue|
363377003|Malignant tumor of lingual tonsil (disorder)|SY|1|C02.4|Malignant neoplasm of lingual tonsil|
363378008|Malignant tumor of major salivary gland (disorder)|SY|1|C08.9|Malignant neoplasm of major salivary gland, unspecified|
363379000|Malignant tumor of parotid gland (disorder)|SY|1|C07|Malignant neoplasm of parotid gland|
363380002|Malignant tumor of submandibular gland (disorder)|SY|1|C08.0|Malignant neoplasm of submandibular gland|
363381003|Malignant tumor of sublingual gland (disorder)|SY|1|C08.1|Malignant neoplasm of sublingual gland|
363382005|Malignant tumor of gum (disorder)|SY|1|C03|Malignant neoplasm of gum|
363382005|Malignant tumor of gum (disorder)|SY|1|C03.9|Malignant neoplasm of gum, unspecified|
363383000|Malignant tumor of upper gingiva (disorder)|SY|1|C03.0|Malignant neoplasm of upper gum|
363384006|Malignant tumor of lower gingiva (disorder)|SY|1|C03.1|Malignant neoplasm of lower gum|
363385007|Malignant tumor of floor of mouth (disorder)|SY|1|C04|Malignant neoplasm of floor of mouth|
363385007|Malignant tumor of floor of mouth (disorder)|SY|1|C04.9|Malignant neoplasm of floor of mouth, unspecified|
363386008|Malignant tumor of buccal mucosa (disorder)|SY|1|C06.0|Malignant neoplasm of cheek mucosa|
363387004|Malignant tumor of hard palate (disorder)|SY|1|C05.0|Malignant neoplasm of hard palate|
363388009|Malignant tumor of soft palate (disorder)|SY|1|C05.1|Malignant neoplasm of soft palate|
363389001|Malignant tumor of uvula (disorder)|SY|1|C05.2|Malignant neoplasm of uvula|
363390005|Malignant tumor of palate (disorder)|SY|1|C05|Malignant neoplasm of palate|
363390005|Malignant tumor of palate (disorder)|SY|1|C05.9|Malignant neoplasm of palate, unspecified|
363391009|Malignant tumor of retromolar area (disorder)|SY|1|C06.2|Malignant neoplasm of retromolar area|
363392002|Malignant tumor of oropharynx (disorder)|SY|1|C10|Malignant neoplasm of oropharynx|
363392002|Malignant tumor of oropharynx (disorder)|SY|1|C10.9|Malignant neoplasm of oropharynx, unspecified|
363393007|Malignant tumor of tonsil (disorder)|SY|1|C09|Malignant neoplasm of tonsil|
363393007|Malignant tumor of tonsil (disorder)|SY|1|C09.9|Malignant neoplasm of tonsil, unspecified|
363394001|Malignant tumor of tonsillar fossa (disorder)|SY|1|C09.0|Malignant neoplasm of tonsillar fossa|
363395000|Malignant tumor of vallecula (disorder)|SY|1|C10.0|Malignant neoplasm of vallecula|
363396004|Malignant tumor of branchial cleft (disorder)|SY|1|C10.4|Malignant neoplasm of branchial cleft|
363397008|Malignant tumor of roof of nasopharynx (disorder)|SY|1|C11.0|Malignant neoplasm of superior wall of nasopharynx|
363398003|Malignant tumor of lateral wall of nasopharynx (disorder)|SY|1|C11.2|Malignant neoplasm of lateral wall of nasopharynx|
363400004|Malignant tumor of postcricoid region (disorder)|SY|1|C13.0|Malignant neoplasm of postcricoid region|
363401000|Malignant tumor of pyriform fossa (disorder)|SY|1|C12|Malignant neoplasm of pyriform sinus|
363402007|Malignant tumor of esophagus (disorder)|SY|1|C15|Malignant neoplasm of esophagus|
363402007|Malignant tumor of esophagus (disorder)|SY|1|C15.9|Malignant neoplasm of esophagus, unspecified|
363403002|Malignant tumor of duodenum (disorder)|SY|1|C17.0|Malignant neoplasm of duodenum|
363404008|Malignant tumor of jejunum (disorder)|SY|1|C17.1|Malignant neoplasm of jejunum|
363405009|Malignant tumor of ileum (disorder)|SY|1|C17.2|Malignant neoplasm of ileum|
363406005|Malignant tumor of colon (disorder)|SY|1|C18|Malignant neoplasm of colon|
363406005|Malignant tumor of colon (disorder)|SY|1|C18.9|Malignant neoplasm of colon, unspecified|
363407001|Malignant tumor of hepatic flexure (disorder)|SY|1|C18.3|Malignant neoplasm of hepatic flexure|
363408006|Malignant tumor of transverse colon (disorder)|SY|1|C18.4|Malignant neoplasm of transverse colon|
363409003|Malignant tumor of descending colon (disorder)|SY|1|C18.6|Malignant neoplasm of descending colon|
363410008|Malignant tumor of sigmoid colon (disorder)|SY|1|C18.7|Malignant neoplasm of sigmoid colon|
363411007|Malignant tumor of appendix (disorder)|SY|1|C18.1|Malignant neoplasm of appendix|
363412000|Malignant tumor of ascending colon (disorder)|SY|1|C18.2|Malignant neoplasm of ascending colon|
363413005|Malignant tumor of splenic flexure (disorder)|SY|1|C18.5|Malignant neoplasm of splenic flexure|
363414004|Malignant tumor of rectosigmoid junction (disorder)|SY|1|C19|Malignant neoplasm of rectosigmoid junction|
363415003|Malignant tumor of biliary tract (disorder)|SY|1|C24.9|Malignant neoplasm of biliary tract, unspecified|
363416002|Malignant tumor of extrahepatic bile duct (disorder)|SY|1|C24.0|Malignant neoplasm of extrahepatic bile duct|
363417006|Malignant tumor of ampulla of Vater (disorder)|SY|1|C24.1|Malignant neoplasm of ampulla of Vater|
363418001|Malignant tumor of pancreas (disorder)|SY|1|C25|Malignant neoplasm of pancreas|
363418001|Malignant tumor of pancreas (disorder)|SY|1|C25.9|Malignant neoplasm of pancreas, unspecified|
363419009|Malignant tumor of head of pancreas (disorder)|SY|1|C25.0|Malignant neoplasm of head of pancreas|
363420003|Malignant retroperitoneal tumor (disorder)|SY|1|C48.0|Malignant neoplasm of retroperitoneum|
363421004|Malignant neoplasm of omentum (disorder)|SY|2|C48.1|Malignant neoplasm of specified parts of peritoneum|
363422006|Malignant tumor of nasal cavity (disorder)|SY|1|C30.0|Malignant neoplasm of nasal cavity|
363423001|Malignant tumor of nasal septum (disorder)|SY|2|C30.0|Malignant neoplasm of nasal cavity|
363424007|Malignant tumor of mastoid air cells (disorder)|SY|2|C30.1|Malignant neoplasm of middle ear|
363425008|Malignant tumor of maxillary sinus (disorder)|SY|1|C31.0|Malignant neoplasm of maxillary sinus|
363426009|Malignant tumor of ethmoid sinus (disorder)|SY|1|C31.1|Malignant neoplasm of ethmoidal sinus|
363427000|Malignant tumor of frontal sinus (disorder)|SY|1|C31.2|Malignant neoplasm of frontal sinus|
363428005|Malignant tumor of sphenoid sinus (disorder)|SY|1|C31.3|Malignant neoplasm of sphenoid sinus|
363429002|Malignant tumor of larynx (disorder)|SY|1|C32|Malignant neoplasm of larynx|
363429002|Malignant tumor of larynx (disorder)|SY|1|C32.9|Malignant neoplasm of larynx, unspecified|
363430007|Malignant tumor of subglottis (disorder)|SY|1|C32.2|Malignant neoplasm of subglottis|
363431006|Malignant tumor of laryngeal cartilage (disorder)|SY|1|C32.3|Malignant neoplasm of laryngeal cartilage|
363432004|Malignant tumor of trachea (disorder)|SY|1|C33|Malignant neoplasm of trachea|
363433009|Malignant tumor of pleura (disorder)|SY|1|C38.4|Malignant neoplasm of pleura|
363434003|Malignant tumor of thymus (disorder)|SY|1|C37|Malignant neoplasm of thymus|
363435002|Malignant tumor of heart (disorder)|SY|1|C38.0|Malignant neoplasm of heart|
363438000|Malignant tumor of vertebral column (disorder)|SY|1|C41.2|Malignant neoplasm of vertebral column|
363443007|Malignant tumor of ovary (disorder)|SY|1|C56|Malignant neoplasm of ovary|
363444001|Malignant tumor of fallopian tube (disorder)|SY|1|C57.0|Malignant neoplasm of fallopian tube|
363445000|Malignant tumor of vagina (disorder)|SY|1|C52|Malignant neoplasm of vagina|
363446004|Malignant neoplasm of labia majora (disorder)|SY|1|C51.0|Malignant neoplasm of labium majus|
363447008|Malignant neoplasm of labia minora (disorder)|SY|1|C51.1|Malignant neoplasm of labium minus|
363449006|Malignant tumor of testis (disorder)|SY|1|C62|Malignant neoplasm of testis|
363449006|Malignant tumor of testis (disorder)|SY|1|C62.9|Malignant neoplasm of testis, unspecified|
363450006|Malignant tumor of foreskin (disorder)|SY|1|C60.0|Malignant neoplasm of prepuce|
363451005|Malignant tumor of glans penis (disorder)|SY|1|C60.1|Malignant neoplasm of glans penis|
363452003|Malignant tumor of epididymis (disorder)|SY|1|C63.0|Malignant neoplasm of epididymis|
363453008|Malignant tumor of spermatic cord (disorder)|SY|1|C63.1|Malignant neoplasm of spermatic cord|
363454002|Malignant tumor of scrotum (disorder)|SY|1|C63.2|Malignant neoplasm of scrotum|
363456000|Malignant tumor of urachus (disorder)|SY|1|C67.7|Malignant neoplasm of urachus|
363457009|Malignant tumor of renal pelvis (disorder)|SY|1|C65|Malignant neoplasm of renal pelvis|
363458004|Malignant tumor of ureter (disorder)|SY|1|C66|Malignant neoplasm of ureter|
363459007|Malignant tumor of urethra (disorder)|SY|1|C68.0|Malignant neoplasm of urethra|
363460002|Malignant tumor of paraurethral gland (disorder)|SY|1|C68.1|Malignant neoplasm of paraurethral glands|
363461003|Malignant tumor of eye (disorder)|SY|1|C69.9|Malignant neoplasm of eye, unspecified|
363462005|Malignant tumor of orbit (disorder)|SY|1|C69.6|Malignant neoplasm of orbit|
363463000|Malignant tumor of conjunctiva (disorder)|SY|1|C69.0|Malignant neoplasm of conjunctiva|
363464006|Malignant tumor of cornea (disorder)|SY|1|C69.1|Malignant neoplasm of cornea|
363465007|Malignant tumor of retina (disorder)|SY|1|C69.2|Malignant neoplasm of retina|
363466008|Malignant tumor of choroid (disorder)|SY|1|C69.3|Malignant neoplasm of choroid|
363467004|Malignant neoplasm of frontal lobe (disorder)|SY|1|C71.1|Malignant neoplasm of frontal lobe|
363468009|Malignant neoplasm of temporal lobe (disorder)|SY|1|C71.2|Malignant neoplasm of temporal lobe|
363469001|Malignant neoplasm of parietal lobe (disorder)|SY|1|C71.3|Malignant neoplasm of parietal lobe|
363470000|Malignant neoplasm of occipital lobe (disorder)|SY|1|C71.4|Malignant neoplasm of occipital lobe|
363471001|Malignant neoplasm of cerebral ventricles (disorder)|SY|1|C71.5|Malignant neoplasm of cerebral ventricle|
363473003|Malignant neoplasm of brainstem (disorder)|SY|1|C71.7|Malignant neoplasm of brain stem|
363474009|Malignant neoplasm of cerebral meninges (disorder)|SY|1|C70.0|Malignant neoplasm of cerebral meninges|
363475005|Malignant tumor of spinal cord (disorder)|SY|1|C72.0|Malignant neoplasm of spinal cord|
363476006|Malignant neoplasm of spinal meninges (disorder)|SY|1|C70.1|Malignant neoplasm of spinal meninges|
363477002|Malignant neoplasm of cauda equina (disorder)|SY|1|C72.1|Malignant neoplasm of cauda equina|
363478007|Malignant tumor of thyroid gland (disorder)|SY|1|C73|Malignant neoplasm of thyroid gland|
36348003|Primary hyperparathyroidism (disorder)|SY|1|E21.0|Primary hyperparathyroidism|
363481002|Malignant tumor of parathyroid gland (disorder)|SY|1|C75.0|Malignant neoplasm of parathyroid gland|
363482009|Malignant tumor of pituitary gland (disorder)|SY|1|C75.1|Malignant neoplasm of pituitary gland|
363483004|Malignant tumor of pineal gland (disorder)|SY|1|C75.3|Malignant neoplasm of pineal gland|
363484005|Malignant tumor of pelvis (disorder)|SY|1|C76.3|Malignant neoplasm of pelvis|
363486007|Malignant tumor of vocal cord (disorder)|SY|2|C32.0|Malignant neoplasm of glottis|
363488008|Malignant tumor of false cord (disorder)|SY|2|C32.1|Malignant neoplasm of supraglottis|
363490009|Malignant tumor of anus (disorder)|SY|1|C21.0|Malignant neoplasm of anus, unspecified|
363491008|Malignant tumor of cloacogenic zone (disorder)|SY|1|C21.2|Malignant neoplasm of cloacogenic zone|
363492001|Malignant tumor of peritoneum (disorder)|SY|1|C48.2|Malignant neoplasm of peritoneum, unspecified|
363494000|Malignant tumor of mediastinum (disorder)|SY|1|C38.3|Malignant neoplasm of mediastinum, part unspecified|
363495004|Malignant tumor of muscle (disorder)|SY|2|C49|Malignant neoplasm of other connective and soft tissue|
363497007|Malignant tumor of meninges (disorder)|SY|1|C70|Malignant neoplasm of meninges|
363497007|Malignant tumor of meninges (disorder)|SY|1|C70.9|Malignant neoplasm of meninges, unspecified|
363498002|Malignant tumor of optic nerve (disorder)|SY|1|C72.3|Malignant neoplasm of optic nerve|
363499005|Malignant tumor of spleen (disorder)|SY|1|C26.1|Malignant neoplasm of spleen|
363502009|Malignant tumor of axilla (disorder)|SY|2|C49.3|Malignant neoplasm of connective and soft tissue of thorax|
363502009|Malignant tumor of axilla (disorder)|SY|2|C76.1|Malignant neoplasm of thorax|
363503004|Malignant tumor of upper limb (disorder)|SY|1|C76.4|Malignant neoplasm of upper limb|
363504005|Malignant tumor of lower limb (disorder)|SY|1|C76.5|Malignant neoplasm of lower limb|
363505006|Malignant tumor of oral cavity (disorder)|SY|1|C06.9|Malignant neoplasm of mouth, unspecified|
363506007|Malignant tumor of nasal sinuses (disorder)|SY|1|C31|Malignant neoplasm of accessory sinuses|
363506007|Malignant tumor of nasal sinuses (disorder)|SY|1|C31.9|Malignant neoplasm of accessory sinus, unspecified|
363507003|Malignant tumor of pharynx (disorder)|SY|1|C14.0|Malignant neoplasm of pharynx, unspecified|
363508008|Malignant tumor of intestine (disorder)|SY|1|C26.0|Malignant neoplasm of intestinal tract, part unspecified|
363509000|Malignant tumor of small intestine (disorder)|SY|1|C17|Malignant neoplasm of small intestine|
363509000|Malignant tumor of small intestine (disorder)|SY|1|C17.9|Malignant neoplasm of small intestine, unspecified|
363510005|Malignant tumor of large intestine (disorder)|SY|2|C18.9|Malignant neoplasm of colon, unspecified|
36351005|Antithrombin III deficiency (disorder)|SY|2|D68.59|Other primary thrombophilia|
363514001|Malignant tumor of female genital organ (disorder)|SY|1|C51-C58|Malignant neoplasm of female genital organs|
363514001|Malignant tumor of female genital organ (disorder)|SY|1|C57.9|Malignant neoplasm of female genital organ, unspecified|
363515000|Malignant tumor of male genital organ (disorder)|SY|1|C60-C63|Malignant neoplasms of male genital organs|
363515000|Malignant tumor of male genital organ (disorder)|SY|1|C63.9|Malignant neoplasm of male genital organ, unspecified|
363516004|Malignant tumor of penis (disorder)|SY|1|C60|Malignant neoplasm of penis|
363516004|Malignant tumor of penis (disorder)|SY|1|C60.9|Malignant neoplasm of penis, unspecified|
363517008|Malignant tumor of urinary tract proper (disorder)|SY|1|C64-C68|Malignant neoplasm of urinary tract|
363517008|Malignant tumor of urinary tract proper (disorder)|SY|1|C68.9|Malignant neoplasm of urinary organ, unspecified|
363668000|Cholesteatoma (disorder)|SY|1|H71.9|Unspecified cholesteatoma|
363668000|Cholesteatoma (disorder)|SY|1|H71.90|Unspecified cholesteatoma, unspecified ear|
363677007|Xerophthalmia (disorder)|SY|1|E50.7|Other ocular manifestations of vitamin A deficiency|
363677007|Xerophthalmia (disorder)|SY|1|H11.14|Conjunctival xerosis NOS|
363732003|Addison's disease (disorder)|SY|1|E27.1|Primary adrenocortical insufficiency|
363746003|Acute pharyngitis (disorder)|SY|1|J02|Acute pharyngitis|
363746003|Acute pharyngitis (disorder)|SY|1|J02.9|Acute pharyngitis, unspecified|
36376006|Congenital absence of esophagus (disorder)|SY|2|Q39.8|Other congenital malformations of esophagus|
3639002|Glossoptosis (disorder)|SY|2|K14.8|Other diseases of tongue|
36420002|Simian B disease (disorder)|SY|2|B00.4|Herpesviral encephalitis|
36440009|Failure to gain weight (finding)|SY|2|R62.51|Failure to thrive (child)|
36444000|Disorder of the urea cycle metabolism (disorder)|SY|1|E72.2|Disorders of urea cycle metabolism|
36444000|Disorder of the urea cycle metabolism (disorder)|SY|1|E72.20|Disorder of urea cycle metabolism, unspecified|
36472007|Sickle cell-thalassemia disease (disorder)|SY|1|D57.4|Sickle-cell thalassemia|
36472007|Sickle cell-thalassemia disease (disorder)|SY|1|D57.40|Sickle-cell thalassemia without crisis|
36474008|Severe recurrent major depression without psychotic features (disorder)|SY|1|F33.2|Major depressive disorder, recurrent severe without psychotic features|
364756009|Puumala virus nephropathy (disorder)|SY|1|A98.5|Hemorrhagic fever with renal syndrome|
36476005|Extrinsic cartilagenous obstruction of eustachian tube (disorder)|SY|1|H68.13|Extrinsic cartilagenous obstruction of Eustachian tube|
36483003|Calculus of bile duct with cholecystitis (disorder)|SY|1|K80.4|Calculus of bile duct with cholecystitis|
3650004|Congenital absence of liver (disorder)|SY|2|Q44.7|Other congenital malformations of liver|
36504009|Ankylosis (morphologic abnormality)|SY|1|M24.6|Ankylosis of joint|
36517007|Polyostotic fibrous dysplasia of bone (disorder)|SY|1|Q78.1|Polyostotic fibrous dysplasia|
36517007|Polyostotic fibrous dysplasia of bone (disorder)|SY|2|Q78.1|Polyostotic fibrous dysplasia|
3652007|Overproduction of growth hormone (disorder)|SY|2|E22.0|Acromegaly and pituitary gigantism|
36523002|Injury of posterior tibial artery (disorder)|SY|1|S85.16|Unspecified injury of posterior tibial artery|
36558000|Fetus OR newborn affected by alcohol transmitted via placenta AND/OR breast milk (disorder)|SY|1|Q86.0|Fetal alcohol syndrome (dysmorphic)|
36603006|Jaw-blinking (disorder)|SY|2|Q07.8|Other specified congenital malformations of nervous system|
36607007|Echinostomiasis (disorder)|SY|2|B66.8|Other specified fluke infections|
36616006|Acute lymphangitis of groin (disorder)|SY|1|L03.324|Acute lymphangitis of groin|
36619004|Congenital duplication of cystic duct (disorder)|SY|2|Q44.5|Other congenital malformations of bile ducts|
3662000|Paraesophageal hernia (disorder)|SY|2|K44|Diaphragmatic hernia|
366362000|Varicose eczema (disorder)|SY|2|I83.1|Varicose veins of lower extremities with inflammation|
36653000|Rubella (disorder)|SY|1|B06|Rubella [German measles]|
36653000|Rubella (disorder)|SY|1|B06.9|Rubella without complication|
36656008|Beriberi (disorder)|SY|1|E51.1|Beriberi|
36656008|Beriberi (disorder)|SY|1|E51.11|Dry beriberi|
36667009|Necatoriasis (disorder)|SY|1|B76.1|Necatoriasis|
36675003|Periphlebitis (disorder)|SY|2|I80|Phlebitis and thrombophlebitis|
36689008|Acute pyelonephritis (disorder)|SY|2|N10|Acute tubulo-interstitial nephritis|
36699003|Abscess of bladder (disorder)|SY|2|N30.8|Other cystitis|
367137004|Sciatic nerve lesion (disorder)|SY|1|G57.0|Lesion of sciatic nerve|
367137004|Sciatic nerve lesion (disorder)|SY|1|G57.00|Lesion of sciatic nerve, unspecified side|
36715001|Erythema multiforme (disorder)|SY|1|L51|Erythema multiforme|
36715001|Erythema multiforme (disorder)|SY|1|L51.9|Erythema multiforme, unspecified|
367328005|Secondary polycythemia with excess erythropoietin (disorder)|SY|2|D75.1|Secondary polycythemia|
367367004|Basedow's disease (disorder)|SY|2|E05.0|Thyrotoxicosis with diffuse goiter|
367368009|Sulfite oxidase deficiency (disorder)|SY|2|E72.19|Other disorders of sulfur-bearing amino-acid metabolism|
36739006|Pemphigus erythematosus (disorder)|SY|1|L10.4|Pemphigus erythematosus|
367391008|Malaise (finding)|SY|2|R53.81|Other malaise|
367403001|Pyloric stenosis (disorder)|SY|2|K31.1|Adult hypertrophic pyloric stenosis|
36745003|Acraniate monster (disorder)|SY|2|Q00.0|Anencephaly|
367460001|Pituitary dwarfism (disorder)|SY|2|E23.0|Hypopituitarism|
36746002|Bile peritonitis (disorder)|SY|2|K65.3|Choleperitonitis|
367462009|Facio-auriculo-vertebral spectrum (disorder)|SY|2|Q87.0|Congenital malformation syndromes predominantly affecting facial appearance|
367474008|Common duodenal ulcer (disorder)|SY|1|K26|Duodenal ulcer|
367475009|Lesion of ulnar nerve (disorder)|SY|1|G56.2|Lesion of ulnar nerve|
367475009|Lesion of ulnar nerve (disorder)|SY|1|G56.20|Lesion of ulnar nerve, unspecified side|
367484009|Polymorphous light eruption (disorder)|SY|1|L56.4|Polymorphous light eruption|
367488007|Tuberculosis of joint (disorder)|SY|2|A18.01|Tuberculosis of spine|
367489004|Infantile malignant osteopetrosis (disorder)|SY|1|Q78.2|Osteopetrosis|
367495003|Macrocolon (disorder)|SY|1|Q43.1|Hirschsprung's disease|
367498001|Seasonal allergic rhinitis (disorder)|SY|1|J30|Vasomotor and allergic rhinitis|
367498001|Seasonal allergic rhinitis (disorder)|SY|1|J30.1|Allergic rhinitis due to pollen|
367506006|Polydactyly (disorder)|SY|1|Q69|Polydactyly|
367506006|Polydactyly (disorder)|SY|1|Q69.9|Polydactyly, unspecified|
367520004|Incontinentia pigmenti syndrome (disorder)|SY|1|Q82.3|Incontinentia pigmenti|
36752001|Congenital splenomegaly (disorder)|SY|2|Q89.09|Congenital malformations of spleen|
367522007|Dermatitis infectiosa eczematoides (disorder)|SY|2|L30.3|Infective dermatitis|
367523002|Perleche (disorder)|SY|2|K13.0|Diseases of lips|
367530008|Spondyloepiphyseal dysplasia congenita (disorder)|SY|1|Q77.7|Spondyloepiphyseal dysplasia|
367534004|Supernumerary tooth (disorder)|SY|1|K00.1|Supernumerary teeth|
367537006|Toxic epidermal necrolysis, subcorneal type (disorder)|SY|1|L51.2|Toxic epidermal necrolysis [Lyell]|
367542003|Pulmonary eosinophilia (disorder)|SY|2|J82|Pulmonary eosinophilia, not elsewhere classified|
36760000|Hepatosplenomegaly (disorder)|SY|2|R16.2|Hepatomegaly with splenomegaly, not elsewhere classified|
3677008|Academic problem (finding)|SY|2|Z55.9|Problems related to education and literacy, unspecified|
36775008|Displaced ureteric orifice (disorder)|SY|1|Q62.63|Anomalous implantation of ureter|
36794003|Impairment level: low vision of one eye (disorder)|SY|1|H54.5|Low vision, one eye|
36803009|Idiopathic generalized epilepsy (disorder)|SY|1|G40.3|Generalized idiopathic epilepsy and epileptic syndromes|
36803009|Idiopathic generalized epilepsy (disorder)|SY|1|G40.309|Generalized idiopathic epilepsy and epileptic syndromes, not intractable, without status epilepticus|
36813001|Placenta previa (disorder)|SY|1|O44|Placenta previa|
36815008|Acetonuria (finding)|SY|1|R82.4|Acetonuria|
36830004|Third degree burn of breast (disorder)|SY|2|T21.31|Burn of third degree of chest wall|
36866003|Mucocutaneous-lymphangitic paracoccidioidomycosis (disorder)|SY|1|B41|Paracoccidioidomycosis|
36866003|Mucocutaneous-lymphangitic paracoccidioidomycosis (disorder)|SY|1|B41.9|Paracoccidioidomycosis, unspecified|
36874002|Stress polycythemia (disorder)|SY|2|D75.1|Secondary polycythemia|
36894006|Female genital tract-skin fistula (disorder)|SY|1|N82.5|Female genital tract-skin fistulae|
36902003|Fistula of mastoid (disorder)|SY|2|H70.1|Chronic mastoiditis|
36921006|Vesicular stomatitis (disorder)|SY|2|K12.1|Other forms of stomatitis|
36923009|Major depression, single episode (disorder)|SY|1|F32|Major depressive disorder, single episode|
36923009|Major depression, single episode (disorder)|SY|1|F32.9|Major depressive disorder, single episode, unspecified|
36948007|Fasciitis (disorder)|SY|2|M72.9|Fibroblastic disorder, unspecified|
369523007|Secondary malignant neoplasm of left ovary (disorder)|SY|1|C79.62|Secondary malignant neoplasm of left ovary|
369530001|Secondary malignant neoplasm of right ovary (disorder)|SY|1|C79.61|Secondary malignant neoplasm of right ovary|
36955009|Loss of taste (finding)|SY|1|R43.2|Parageusia|
36976004|Hypoparathyroidism (disorder)|SY|1|E20|Hypoparathyroidism|
36976004|Hypoparathyroidism (disorder)|SY|1|E20.9|Hypoparathyroidism, unspecified|
36989005|Mumps (disorder)|SY|1|B26|Mumps|
36989005|Mumps (disorder)|SY|1|B26.9|Mumps without complication|
36994005|Transient visual loss (disorder)|SY|1|H53.12|Transient visual loss|
370120009|Endocrine / nutritional / metabolic disorder (navigational concept)|SY|1|E00-E90|Endocrine, nutritional and metabolic diseases|
370143000|Major depressive disorder (disorder)|SY|2|F32.9|Major depressive disorder, single episode, unspecified|
37031009|Motion sickness (finding)|SY|1|T75.3|Motion sickness|
37042000|Guttate psoriasis (disorder)|SY|1|L40.4|Guttate psoriasis|
370518000|Enteric coccidiosis (disorder)|SY|2|A07.3|Isosporiasis|
37057007|Psychophysiologic disorder (finding)|SY|2|F45.9|Somatoform disorder, unspecified|
37075008|Microcystoid retinal degeneration (disorder)|SY|1|H35.42|Microcystoid degeneration of retina|
370941004|Pupillary membrane (morphologic abnormality)|SY|1|H21.4|Pupillary membranes|
37095002|Lipomatosis (morphologic abnormality)|SY|2|E88.2|Lipomatosis, not elsewhere classified|
370977006|Frostbite (disorder)|SY|1|T33-T34|Frostbite|
370997001|Primary testicular failure (disorder)|SY|2|E29.1|Testicular hypofunction|
37102008|Disorder of endocrine ovary (disorder)|SY|1|E28|Ovarian dysfunction|
37102008|Disorder of endocrine ovary (disorder)|SY|1|E28.9|Ovarian dysfunction, unspecified|
371088008|Reactive airways dysfunction syndrome (disorder)|SY|2|J68.3|Other acute and subacute respiratory conditions due to chemicals, gases, fumes and vapors|
37109004|Ebola virus disease (disorder)|SY|1|A98.4|Ebola virus disease|
371119007|Quadriplegic spastic cerebral palsy (disorder)|SY|1|G80.0|Spastic quadriplegic cerebral palsy|
371136004|Disorder of tooth development (disorder)|SY|1|K00.4|Disturbances in tooth formation|
371136004|Disorder of tooth development (disorder)|SY|1|K00.9|Disorder of tooth development, unspecified|
371197005|Congenital absence of foot (disorder)|SY|1|Q72.3|Congenital absence of foot and toe(s)|
371197005|Congenital absence of foot (disorder)|SY|1|Q72.30|Congenital absence of foot and toe(s), unspecified side|
37125009|Dilated pupil (finding)|SY|1|H57.04|Mydriasis|
37131007|Pesticide poisoning (disorder)|SY|1|T60|Toxic effect of pesticides|
37131007|Pesticide poisoning (disorder)|SY|1|T60.9|Toxic effect of unspecified pesticide|
371405004|Disorder of eye proper (disorder)|SY|1|H44|Disorders of globe|
371405004|Disorder of eye proper (disorder)|SY|1|H44.9|Unspecified disorder of globe|
371409005|Disorder of eye region (disorder)|SY|1|H44|Disorders of globe|
371409005|Disorder of eye region (disorder)|SY|1|H44.9|Unspecified disorder of globe|
371423007|Isosporiasis (disorder)|SY|1|A07.3|Isosporiasis|
371438008|Urolith (finding)|SY|1|N20.9|Urinary calculus, unspecified|
37151006|Erythromelalgia (disorder)|SY|1|I73.81|Erythromelalgia|
